50,Reviews_Per_Program,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1153.7704918032787,1053.7295081967213,628.6475409836065,560.9016393442623,598.2950819672132,635.688524590164,673.0819672131148,710.4754098360655,747.8688524590164,785.2622950819672,822.655737704918,860.0491803278688,897.4426229508197,934.8360655737705,972.2295081967213,1009.6229508196722,1047.016393442623
51,Reviews_Per_Program,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1026.811475409836,661.2377049180328,565.7786885245902,598.2950819672132,635.688524590164,673.0819672131148,710.4754098360655,747.8688524590164,785.2622950819672,822.655737704918,860.0491803278688,897.4426229508197,934.8360655737705,972.2295081967213,1009.6229508196722,1047.016393442623
52,Reviews_Per_Program,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,995.0737704918033,650.7540983606557,566.0983606557377,598.2950819672132,635.688524590164,673.0819672131148,710.4754098360655,747.8688524590164,785.2622950819672,822.655737704918,860.0491803278688,897.4426229508197,934.8360655737705,972.2295081967213,1009.6229508196722,1047.016393442623
53,Reviews_Per_Program,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1005.0901639344262,639.1311475409836,560.9016393442623,598.2950819672132,635.688524590164,673.0819672131148,710.4754098360655,747.8688524590164,785.2622950819672,822.655737704918,860.0491803278688,897.4426229508197,934.8360655737705,972.2295081967213,1009.6229508196722,1047.016393442623
54,Reviews_Per_Program,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1023.516393442623,627.9180327868852,560.9016393442623,598.2950819672132,635.688524590164,673.0819672131148,710.4754098360655,747.8688524590164,785.2622950819672,822.655737704918,860.0491803278688,897.4426229508197,934.8360655737705,972.2295081967213,1009.6229508196722,1047.016393442623
55,Reviews_Per_Program,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1153.3032786885246,989.7377049180328,638.6229508196722,560.9016393442623,598.2950819672132,635.688524590164,673.0819672131148,710.4754098360655,747.8688524590164,785.2622950819672,822.655737704918,860.0491803278688,897.4426229508197,934.8360655737705,972.2295081967213,1009.6229508196722,1047.016393442623
56,Reviews_Per_Program,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1049.3934426229507,613.3196721311475,560.9016393442623,598.2950819672132,635.688524590164,673.0819672131148,710.4754098360655,747.8688524590164,785.2622950819672,822.655737704918,860.0491803278688,897.4426229508197,934.8360655737705,972.2295081967213,1009.6229508196722,1047.016393442623
57,Reviews_Per_Program,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1021.2622950819672,612.7131147540983,560.9016393442623,598.2950819672132,635.688524590164,673.0819672131148,710.4754098360655,747.8688524590164,785.2622950819672,822.655737704918,860.0491803278688,897.4426229508197,934.8360655737705,972.2295081967213,1009.6229508196722,1047.016393442623
58,Reviews_Per_Program,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1027.860655737705,608.2704918032787,560.9016393442623,598.2950819672132,635.688524590164,673.0819672131148,710.4754098360655,747.8688524590164,785.2622950819672,822.655737704918,860.0491803278688,897.4426229508197,934.8360655737705,972.2295081967213,1009.6229508196722,1047.016393442623
59,Reviews_Per_Program,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1159.1967213114754,1147.704918032787,1021.9508196721312,648.9508196721312,560.9016393442623,598.2950819672132,635.688524590164,673.0819672131148,710.4754098360655,747.8688524590164,785.2622950819672,822.655737704918,860.0491803278688,897.4426229508197,934.8360655737705,972.2295081967213,1009.6229508196722,1047.016393442623
60,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9955147877111928,0.9584612012275318,0.8985532661113547,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
61,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996711968434897,0.9945873941928304,0.9587117179182063,0.8979248867455795,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
62,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999634663159434,0.9952281388055172,0.9584298866411974,0.8983486774806372,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
63,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999086657898583,0.9955990962128621,0.9575687355170038,0.8985532661113547,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
64,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994519947391495,0.958774347090875,0.898538652637732,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
65,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9957845749165346,0.9580697688983528,0.8985532661113547,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
66,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9968131386369001,0.9592597231790568,0.8985532661113547,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
67,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9938792027788083,0.9585238304002004,0.8985532661113547,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
68,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995615957913196,0.9572086177741592,0.8984655852696186,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
69,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9951101069031801,0.9583202855890274,0.8983779044278825,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
70,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997807978956598,0.9953967558088558,0.9590248637815495,0.8985532661113547,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
71,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9964927663305567,0.9574434771716666,0.8984801987432413,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
72,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933227666677907,0.9584612012275318,0.8984801987432413,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
73,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9943007452871547,0.9592284085927225,0.8985532661113547,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
74,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9949246281995077,0.958883948143045,0.8985532661113547,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
75,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9949920750008431,0.9579288532598484,0.8985532661113547,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
76,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996341011027552,0.9599016721989102,0.8985532661113547,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
77,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959363302195393,0.959087492954218,0.8985532661113547,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
78,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9960206387212086,0.9588213189703764,0.8985532661113547,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
79,pct_interview_given_signal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998538652637732,0.9959026068188717,0.9598547003194088,0.8985532661113547,0.842393686979395,0.7928411171570776,0.7487943884261289,0.7093841574563327,0.673914949583516,0.6418237615081105,0.6126499541668328,0.58601299963784,0.5615957913195967,0.5391319596668128,0.5183961150642431,0.4991962589507526,0.48136782113108284
80,pct_interview_given_nosignal,0.3742249639882257,0.35104811080260445,0.32608842275655076,0.2991319596668128,0.26992912465293,0.23818691268131825,0.20355904507592365,0.1656332853176343,0.123914949583516,0.07780521008791158,0.029811486190267425,0.003520127910875003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,pct_interview_given_nosignal,0.3742249639882257,0.35104811080260445,0.32608842275655076,0.2991319596668128,0.26992912465293,0.23818691268131825,0.20355904507592365,0.1656332853176343,0.123914949583516,0.07801287523939177,0.0304812703979736,0.003313820047966578,0.000589105655414292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,pct_interview_given_nosignal,0.3742249639882257,0.35104811080260445,0.32608842275655076,0.2991319596668128,0.26992912465293,0.23818691268131825,0.20355904507592365,0.1656332853176343,0.123914949583516,0.0778282839936316,0.030018510399922062,0.003545916393738556,0.00019180184129767645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,pct_interview_given_nosignal,0.3742249639882257,0.35104811080260445,0.32608842275655076,0.2991319596668128,0.26992912465293,0.23818691268131825,0.20355904507592365,0.1656332853176343,0.123914949583516,0.07786289485221164,0.029750596716839592,0.004255099672486267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
