n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,applicants_per_position,minimum_unmatched,spots_per_program,simulations_per_s,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,reviews_per_program_best_rpp,unmatched_applicants_best_rpp,unfilled_spots_best_rpp,pct_interview_given_signal_best_rpp,pct_interview_given_nosignal_best_rpp,pct_interview_given_application_best_rpp,pct_of_app_match_via_signal_given_matched_best_rpp,best_signal_ua,reviews_per_program_best_ua,unmatched_applicants_best_ua,unfilled_spots_best_ua,pct_interview_given_signal_best_ua,pct_interview_given_nosignal_best_ua,pct_interview_given_application_best_ua,pct_of_app_match_via_signal_given_matched_best_ua,best_signal_ufs,reviews_per_program_best_ufs,unmatched_applicants_best_ufs,unfilled_spots_best_ufs,pct_interview_given_signal_best_ufs,pct_interview_given_nosignal_best_ufs,pct_interview_given_application_best_ufs,pct_of_app_match_via_signal_given_matched_best_ufs,best_signal_pigs,reviews_per_program_best_pigs,unmatched_applicants_best_pigs,unfilled_spots_best_pigs,pct_interview_given_signal_best_pigs,pct_interview_given_nosignal_best_pigs,pct_interview_given_application_best_pigs,pct_of_app_match_via_signal_given_matched_best_pigs,best_signal_pigns,reviews_per_program_best_pigns,unmatched_applicants_best_pigns,unfilled_spots_best_pigns,pct_interview_given_signal_best_pigns,pct_interview_given_nosignal_best_pigns,pct_interview_given_application_best_pigns,pct_of_app_match_via_signal_given_matched_best_pigns,best_signal_piga,reviews_per_program_best_piga,unmatched_applicants_best_piga,unfilled_spots_best_piga,pct_interview_given_signal_best_piga,pct_interview_given_nosignal_best_piga,pct_interview_given_application_best_piga,pct_of_app_match_via_signal_given_matched_best_piga,best_signal_pamgs,reviews_per_program_best_pamgs,unmatched_applicants_best_pamgs,unfilled_spots_best_pamgs,pct_interview_given_signal_best_pamgs,pct_interview_given_nosignal_best_pamgs,pct_interview_given_application_best_pamgs,pct_of_app_match_via_signal_given_matched_best_pamgs
171,5245,13317,6,47,2.5389895138226883,8072,30,20,0,40,heatmap_np171_npos5245_napp13317_ips6_max_app47,3,233.6315789473684,8072.0,0.0,0.7877149508147483,0.0,0.0502796777115796,1.0,1,3660.228070175438,8072.0,0.0,1.0,0.0296335837487879,0.0502796777115796,1.0,1,3660.228070175438,8072.0,0.0,1.0,0.0296335837487879,0.0502796777115796,1.0,1,3660.228070175438,8072.0,0.0,1.0,0.0296335837487879,0.0502796777115796,1.0,0,3660.228070175438,10982.45,2910.45,0.0,0.0502796777115796,0.0502796777115796,0.0,0,3660.228070175438,10982.45,2910.45,0.0,0.0502796777115796,0.0502796777115796,0.0,1,3660.228070175438,8072.0,0.0,1.0,0.0296335837487879,0.0502796777115796,1.0
171,11095,1602,8,56,0.144389364578639,0,64,20,0,40,heatmap_np171_npos11095_napp1602_ips8_max_app56,0,524.6315789473684,0.0,9493.0,0.0,0.9826338728375246,0.9826338728375246,0.0,0,524.6315789473684,0.0,9493.0,0.0,0.9826338728375246,0.9826338728375246,0.0,0,524.6315789473684,0.0,9493.0,0.0,0.9826338728375246,0.9826338728375246,0.0,1,524.6315789473684,0.0,9493.0,1.0,0.98337873113154,0.9836755395041914,1.0,1,524.6315789473684,0.0,9493.0,1.0,0.98337873113154,0.9836755395041914,1.0,7,524.6315789473684,0.0,9493.0,1.0,0.9816371117735484,0.9839324728018548,1.0,1,524.6315789473684,0.0,9493.0,1.0,0.98337873113154,0.9836755395041914,1.0
617,1994,11522,17,31,5.7783350050150455,9528,3,20,0,30,heatmap_np617_npos1994_napp11522_ips17_max_app31,5,93.60008103727716,9528.0,0.0,0.588387432737372,3.338095683174663e-06,0.094903998521762,1.0,1,578.9011345218802,9528.0,0.0,1.0,0.0647341318058207,0.094903998521762,1.0,1,578.9011345218802,9528.0,0.0,1.0,0.0647341318058207,0.094903998521762,1.0,1,578.9011345218802,9528.0,0.0,1.0,0.0647341318058207,0.094903998521762,1.0,0,578.9011345218802,9630.55,102.55,0.0,0.094903998521762,0.094903998521762,0.0,0,578.9011345218802,9630.55,102.55,0.0,0.094903998521762,0.094903998521762,0.0,1,578.9011345218802,9528.0,0.0,1.0,0.0647341318058207,0.094903998521762,1.0
537,7971,6089,11,17,0.7638941161711204,0,14,20,0,16,heatmap_np537_npos7971_napp6089_ips11_max_app17,15,176.7936685288641,0.7,1882.7,0.9452077516833636,0.1082402693381507,0.846740989054515,1.0,4,192.76163873370572,0.0,1882.0,1.0,0.7995357327842136,0.8467037956585164,1.0,4,192.76163873370572,0.0,1882.0,1.0,0.7995357327842136,0.8467037956585164,1.0,1,192.76163873370572,12.2,1894.2,1.0,0.8371427984890788,0.846722633872074,0.9749784108381894,0,192.76163873370572,110.55,1992.55,0.0,0.8467337435877619,0.8467337435877619,0.0,11,192.72216014897575,0.0,1882.0,0.9999790979262156,0.5658742541194504,0.8467656236414749,1.0,4,192.76163873370572,0.0,1882.0,1.0,0.7995357327842136,0.8467037956585164,1.0
288,5212,15976,14,40,3.0652340752110514,10764,18,20,0,39,heatmap_np288_npos5212_napp15976_ips14_max_app40,6,332.83333333333326,10764.0,0.0,0.7612251710899682,0.0,0.1141837756634952,1.0,1,2218.888888888889,10764.0,0.0,1.0,0.0914705391420464,0.1141837756634952,1.0,1,2218.888888888889,10764.0,0.0,1.0,0.0914705391420464,0.1141837756634952,1.0,1,2218.888888888889,10764.0,0.0,1.0,0.0914705391420464,0.1141837756634952,1.0,0,2218.888888888889,11527.85,763.85,0.0,0.1141837756634952,0.1141837756634952,0.0,0,2218.888888888889,11527.85,763.85,0.0,0.1141837756634952,0.1141837756634952,0.0,1,2218.888888888889,10764.0,0.0,1.0,0.0914705391420464,0.1141837756634952,1.0
358,6200,11182,16,33,1.803548387096774,4982,17,20,0,32,heatmap_np358_npos6200_napp11182_ips16_max_app33,10,333.62444134078214,4982.0,0.0,0.8864174566267214,0.0003141695115597,0.2688303171222149,1.0,1,1030.7430167597768,4982.0,0.0,1.0,0.2459812645322839,0.2688303171222149,0.999725806451613,1,1030.7430167597768,4982.0,0.0,1.0,0.2459812645322839,0.2688303171222149,0.999725806451613,1,1030.7430167597768,4982.0,0.0,1.0,0.2459812645322839,0.2688303171222149,0.999725806451613,0,1030.7430167597768,5457.4,475.4,0.0,0.2688303171222149,0.2688303171222149,0.0,0,1030.7430167597768,5457.4,475.4,0.0,0.2688303171222149,0.2688303171222149,0.0,2,1030.7430167597768,4982.0,0.0,1.0,0.2216580795171963,0.2688303171222149,1.0
406,3142,3088,9,9,0.9828134945894336,0,7,20,0,8,heatmap_np406_npos3142_napp3088_ips9_max_app9,8,67.1923645320197,22.35,76.35,0.9881840997409328,0.698089378238342,0.9559513529073114,0.9988748071306134,6,68.3979064039409,16.8,70.8,0.999892055267703,0.8667098445595854,0.9554979850316638,0.9959461698674132,6,68.3979064039409,16.8,70.8,0.999892055267703,0.8667098445595854,0.9554979850316638,0.9959461698674132,1,68.45320197044336,30.65,84.65,1.0,0.9500344073834196,0.955586139896373,0.8710394238546559,0,68.45320197044336,36.4,90.4,0.0,0.9561150690846288,0.9561150690846288,0.0,7,68.0487684729064,18.65,72.65,0.9986028867505552,0.810127914507772,0.9567195595854924,0.9981428743818772,8,67.1923645320197,22.35,76.35,0.9881840997409328,0.698089378238342,0.9559513529073114,0.9988748071306134
746,9072,15613,19,25,1.721009700176367,6541,12,20,0,24,heatmap_np746_npos9072_napp15613_ips19_max_app25,13,274.89530831099194,6541.0,0.0,0.849004035098956,0.0002481906103887,0.4416012297444437,1.0,1,523.2238605898125,6541.0,0.0,1.0,0.4183346143171288,0.4416012297444437,0.9972442680776016,1,523.2238605898125,6541.0,0.0,1.0,0.4183346143171288,0.4416012297444437,0.9972442680776016,1,523.2238605898125,6541.0,0.0,1.0,0.4183346143171288,0.4416012297444437,0.9972442680776016,0,523.2238605898125,6605.4,64.4,0.0,0.4416012297444437,0.4416012297444437,0.0,0,523.2238605898125,6605.4,64.4,0.0,0.4416012297444437,0.4416012297444437,0.0,3,523.2238605898125,6541.0,0.0,1.0,0.3654559428914133,0.4416012297444437,1.0
105,363,7553,6,50,20.80716253443526,7190,3,20,0,40,heatmap_np105_npos363_napp7553_ips6_max_app50,1,71.93333333333335,7190.0,0.0,0.2883622401694691,0.0,0.0057672448033893,1.0,1,71.93333333333335,7190.0,0.0,0.2883622401694691,0.0,0.0057672448033893,1.0,1,71.93333333333335,7190.0,0.0,0.2883622401694691,0.0,0.0057672448033893,1.0,1,71.93333333333335,7190.0,0.0,0.2883622401694691,0.0,0.0057672448033893,1.0,0,3596.6666666666665,7411.7,221.7,0.0,0.0057672448033893,0.0057672448033893,0.0,0,3596.6666666666665,7411.7,221.7,0.0,0.0057672448033893,0.0057672448033893,0.0,1,71.93333333333335,7190.0,0.0,0.2883622401694691,0.0,0.0057672448033893,1.0
29,8735,14193,10,28,1.6248425872925014,5458,301,20,0,27,heatmap_np29_npos8735_napp14193_ips10_max_app28,7,3425.8965517241386,5458.0,0.0,0.8792060472466308,0.0,0.2198015118116577,1.0,1,13703.586206896554,5458.0,0.0,1.0,0.1909052715083857,0.2198015118116577,1.0,1,13703.586206896554,5458.0,0.0,1.0,0.1909052715083857,0.2198015118116577,1.0,1,13703.586206896554,5458.0,0.0,1.0,0.1909052715083857,0.2198015118116577,1.0,0,13703.586206896554,10717.25,5259.25,0.0,0.2198015118116577,0.2198015118116577,0.0,0,13703.586206896554,10717.25,5259.25,0.0,0.2198015118116577,0.2198015118116577,0.0,1,13703.586206896554,5458.0,0.0,1.0,0.1909052715083857,0.2198015118116577,1.0
772,5853,8767,15,59,1.497864343071929,2914,7,20,0,40,heatmap_np772_npos5853_napp8767_ips15_max_app59,13,150.1155440414508,2914.0,0.0,0.770201191531179,3.57070238691536e-05,0.169733186661073,1.0,4,670.0168393782385,2914.0,0.0,1.0,0.1093501456909692,0.169733186661073,1.0,4,670.0168393782385,2914.0,0.0,1.0,0.1093501456909692,0.169733186661073,1.0,1,670.0168393782385,2948.8,34.8,1.0,0.1554182416035053,0.169733186661073,0.9813002988292168,0,670.0168393782385,4198.9,1284.9,0.0,0.169733186661073,0.169733186661073,0.0,0,670.0168393782385,4198.9,1284.9,0.0,0.169733186661073,0.169733186661073,0.0,4,670.0168393782385,2914.0,0.0,1.0,0.1093501456909692,0.169733186661073,1.0
481,11959,9652,5,44,0.8070908938874488,0,24,20,0,40,heatmap_np481_npos11959_napp9652_ips5_max_app44,8,161.51829521829518,507.85,2814.85,0.7743576460837133,6.331445411428834e-06,0.1407974795614662,1.0,4,882.9272349272348,0.0,2307.0,1.0,0.0548772275176129,0.1407974795614662,1.0,4,882.9272349272348,0.0,2307.0,1.0,0.0548772275176129,0.1407974795614662,1.0,1,882.9272349272348,173.4,2480.4,1.0,0.1208160255977794,0.1407974795614662,0.9999524836286714,0,882.9272349272348,5102.15,7409.15,0.0,0.1407974795614662,0.1407974795614662,0.0,0,882.9272349272348,5102.15,7409.15,0.0,0.1407974795614662,0.1407974795614662,0.0,2,882.9272349272348,333.45,2640.45,1.0,0.099883073826298,0.1407974795614662,1.0
331,2723,4262,20,12,1.5651854572163055,1539,8,20,0,11,heatmap_np331_npos2723_napp4262_ips20_max_app12,11,153.92069486404836,1539.0,0.0,0.998465295849153,0.8658493664946034,0.9874139684029404,1.0,0,154.51359516616316,1539.0,0.0,0.0,0.9871509854528392,0.9871509854528392,0.0,0,154.51359516616316,1539.0,0.0,0.0,0.9871509854528392,0.9871509854528392,0.0,1,154.51359516616316,1539.0,0.0,1.0,0.9861727315387568,0.987325003910527,0.9858428204186558,0,154.51359516616316,1539.0,0.0,0.0,0.9871509854528392,0.9871509854528392,0.0,10,154.45770392749245,1539.0,0.0,0.9999530736743314,0.9263725950258094,0.9876896605662442,1.0,4,154.51359516616316,1539.0,0.0,1.0,0.9802836109807604,0.9868557406538402,1.0
216,9883,4629,18,5,0.4683800465445715,0,45,20,0,4,heatmap_np216_npos9883_napp4629_ips18_max_app5,0,107.1527777777778,0.0,5254.0,0.0,1.0,1.0,0.0,0,107.1527777777778,0.0,5254.0,0.0,1.0,1.0,0.0,0,107.1527777777778,0.0,5254.0,0.0,1.0,1.0,0.0,1,107.1527777777778,0.0,5254.0,1.0,1.0,1.0,1.0,0,107.1527777777778,0.0,5254.0,0.0,1.0,1.0,0.0,0,107.1527777777778,0.0,5254.0,0.0,1.0,1.0,0.0,1,107.1527777777778,0.0,5254.0,1.0,1.0,1.0,1.0
561,957,17220,7,37,17.99373040752351,16263,1,20,0,36,heatmap_np561_npos957_napp17220_ips7_max_app37,1,30.89313725490197,16263.0,0.0,0.3890127758420441,3.22622273841786e-07,0.0105141727092946,1.0,1,30.89313725490197,16263.0,0.0,0.3890127758420441,3.22622273841786e-07,0.0105141727092946,1.0,1,30.89313725490197,16263.0,0.0,0.3890127758420441,3.22622273841786e-07,0.0105141727092946,1.0,1,30.89313725490197,16263.0,0.0,0.3890127758420441,3.22622273841786e-07,0.0105141727092946,1.0,0,1135.72192513369,16567.15,304.15,0.0,0.0105141727092946,0.0105141727092946,0.0,0,1135.72192513369,16567.15,304.15,0.0,0.0105141727092946,0.0105141727092946,0.0,1,30.89313725490197,16263.0,0.0,0.3890127758420441,3.22622273841786e-07,0.0105141727092946,1.0
690,7110,112,13,52,0.0157524613220815,0,10,20,0,40,heatmap_np690_npos7110_napp112_ips13_max_app52,0,8.440579710144927,0.0,6998.0,0.0,1.0,1.0,0.0,0,8.440579710144927,0.0,6998.0,0.0,1.0,1.0,0.0,0,8.440579710144927,0.0,6998.0,0.0,1.0,1.0,0.0,1,8.440579710144927,0.0,6998.0,1.0,1.0,1.0,1.0,0,8.440579710144927,0.0,6998.0,0.0,1.0,1.0,0.0,0,8.440579710144927,0.0,6998.0,0.0,1.0,1.0,0.0,1,8.440579710144927,0.0,6998.0,1.0,1.0,1.0,1.0
148,3824,12666,12,22,3.312238493723849,8842,25,20,0,21,heatmap_np148_npos3824_napp12666_ips12_max_app22,4,400.0212837837838,8842.0,0.0,0.9049275619769462,0.000178737477411,0.1646785237500538,1.0,1,1882.783783783784,8842.0,0.0,1.0,0.1249013105952944,0.1646785237500538,1.0,1,1882.783783783784,8842.0,0.0,1.0,0.1249013105952944,0.1646785237500538,1.0,1,1882.783783783784,8842.0,0.0,1.0,0.1249013105952944,0.1646785237500538,1.0,0,1882.783783783784,9090.25,248.25,0.0,0.1646785237500538,0.1646785237500538,0.0,0,1882.783783783784,9090.25,248.25,0.0,0.1646785237500538,0.1646785237500538,0.0,1,1882.783783783784,8842.0,0.0,1.0,0.1249013105952944,0.1646785237500538,1.0
122,7313,8073,19,42,1.1039245179816766,760,59,20,0,40,heatmap_np122_npos7313_napp8073_ips19_max_app42,19,1257.270491803279,760.0,0.0,0.9058590362938188,0.0,0.4097933735614895,1.0,4,2779.229508196722,760.0,0.0,1.0,0.3476663602521725,0.4097933735614895,1.0,4,2779.229508196722,760.0,0.0,1.0,0.3476663602521725,0.4097933735614895,1.0,1,2779.229508196722,779.9,19.9,1.0,0.3953980899898185,0.4097933735614895,0.9864114473823627,0,2779.229508196722,1853.9,1093.9,0.0,0.4097933735614895,0.4097933735614895,0.0,0,2779.229508196722,1853.9,1093.9,0.0,0.4097933735614895,0.4097933735614895,0.0,4,2779.229508196722,760.0,0.0,1.0,0.3476663602521725,0.4097933735614895,1.0
665,4371,14061,6,18,3.216884008236101,9690,6,20,0,17,heatmap_np665_npos4371_napp14061_ips6_max_app18,3,63.71496240601505,9690.05,0.05,0.6216817201242206,7.585994357916697e-06,0.1036199416826683,1.0,2,152.51413533834585,9690.0,0.0,0.8942624991110163,0.0047896220041248,0.1036199416826683,1.0,2,152.51413533834585,9690.0,0.0,0.8942624991110163,0.0047896220041248,0.1036199416826683,1.0,1,380.3304511278196,9690.05,0.05,0.9999786643908684,0.0508929579939507,0.1036199416826683,0.9999771219400596,0,380.5984962406016,10309.85,619.85,0.0,0.1036199416826683,0.1036199416826683,0.0,0,380.5984962406016,10309.85,619.85,0.0,0.1036199416826683,0.1036199416826683,0.0,2,152.51413533834585,9690.0,0.0,0.8942624991110163,0.0047896220041248,0.1036199416826683,1.0
585,10442,3551,16,29,0.3400689523079869,0,17,20,0,28,heatmap_np585_npos10442_napp3551_ips16_max_app29,0,176.03247863247864,0.0,6891.0,0.0,1.0,1.0,0.0,0,176.03247863247864,0.0,6891.0,0.0,1.0,1.0,0.0,0,176.03247863247864,0.0,6891.0,0.0,1.0,1.0,0.0,1,176.03247863247864,0.0,6891.0,1.0,1.0,1.0,1.0,0,176.03247863247864,0.0,6891.0,0.0,1.0,1.0,0.0,0,176.03247863247864,0.0,6891.0,0.0,1.0,1.0,0.0,1,176.03247863247864,0.0,6891.0,1.0,1.0,1.0,1.0
240,1148,9503,9,54,8.27787456445993,8355,4,20,0,40,heatmap_np240_npos1148_napp9503_ips9_max_app54,2,79.19166666666665,8355.0,0.0,0.5436178049037146,0.0,0.0201339927742116,1.0,1,1464.5760416666667,8355.0,0.0,0.9606966221193308,0.0023875280695867,0.0201339927742116,1.0,1,1464.5760416666667,8355.0,0.0,0.9606966221193308,0.0023875280695867,0.0201339927742116,1.0,1,1464.5760416666667,8355.0,0.0,0.9606966221193308,0.0023875280695867,0.0201339927742116,1.0,0,2138.1750000000006,8823.85,468.85,0.0,0.0201339927742116,0.0201339927742116,0.0,0,2138.1750000000006,8823.85,468.85,0.0,0.0201339927742116,0.0201339927742116,0.0,1,1464.5760416666667,8355.0,0.0,0.9606966221193308,0.0023875280695867,0.0201339927742116,1.0
307,11411,17633,11,48,1.545263342388923,6222,37,20,0,40,heatmap_np307_npos11411_napp17633_ips11_max_app48,8,477.171986970684,6222.0,0.0,0.8897004196676687,2.3110077695230533e-05,0.1483026616760241,1.0,2,2756.951140065147,6222.0,0.0,1.0,0.1112723426184599,0.1483026616760241,1.0,2,2756.951140065147,6222.0,0.0,1.0,0.1112723426184599,0.1483026616760241,1.0,1,2756.951140065147,6222.8,0.8,1.0,0.1301814417116842,0.1483026616760241,0.9999386526090186,0,2756.951140065147,9589.65,3367.65,0.0,0.1483026616760241,0.1483026616760241,0.0,0,2756.951140065147,9589.65,3367.65,0.0,0.1483026616760241,0.1483026616760241,0.0,2,2756.951140065147,6222.0,0.0,1.0,0.1112723426184599,0.1483026616760241,1.0
457,2521,5604,14,23,2.2229274097580327,3083,5,20,0,22,heatmap_np457_npos2521_napp5604_ips14_max_app23,8,104.08862144420132,3083.0,0.0,0.7858348947180586,0.000754817987152,0.2738261490239891,1.0,2,282.03938730853395,3083.0,0.0,1.0,0.2046667346453214,0.2738261490239891,0.999940499801666,2,282.03938730853395,3083.0,0.0,1.0,0.2046667346453214,0.2738261490239891,0.999940499801666,1,282.03938730853395,3083.05,0.05,1.0,0.2408182467068976,0.2738261490239891,0.9971637687866368,0,282.03938730853395,3182.55,99.55,0.0,0.2738261490239891,0.2738261490239891,0.0,0,282.03938730853395,3182.55,99.55,0.0,0.2738261490239891,0.2738261490239891,0.0,3,282.03938730853395,3083.0,0.0,1.0,0.1649000713775875,0.2738261490239891,1.0
797,8545,13096,8,11,1.532592159157402,4551,10,20,0,10,heatmap_np797_npos8545_napp13096_ips8_max_app11,6,106.67208281053954,4551.0,0.0,0.8649053145998777,0.0060965180207697,0.4745376797911922,1.0,3,180.7478042659976,4551.0,0.0,1.0,0.2774893097128894,0.4745376797911922,0.9999473376243416,3,180.7478042659976,4551.0,0.0,1.0,0.2774893097128894,0.4745376797911922,0.9999473376243416,1,180.7478042659976,4553.0,2.0,1.0,0.4219914477703115,0.4745376797911922,0.989617089815563,0,180.7478042659976,4756.75,205.75,0.0,0.4745376797911922,0.4745376797911922,0.0,0,180.7478042659976,4756.75,205.75,0.0,0.4745376797911922,0.4745376797911922,0.0,4,178.59391468005018,4551.0,0.0,0.9991867745876604,0.1747381970503534,0.4745376797911922,1.0
54,5293,1103,17,34,0.2083884375590402,0,98,20,0,33,heatmap_np54_npos5293_napp1103_ips17_max_app34,0,694.4814814814815,0.0,4190.0,0.0,1.0,1.0,0.0,0,694.4814814814815,0.0,4190.0,0.0,1.0,1.0,0.0,0,694.4814814814815,0.0,4190.0,0.0,1.0,1.0,0.0,1,694.4814814814815,0.0,4190.0,1.0,1.0,1.0,1.0,0,694.4814814814815,0.0,4190.0,0.0,1.0,1.0,0.0,0,694.4814814814815,0.0,4190.0,0.0,1.0,1.0,0.0,1,694.4814814814815,0.0,4190.0,1.0,1.0,1.0,1.0
79,9613,12234,13,14,1.272651617601165,2621,121,20,0,13,heatmap_np79_npos9613_napp12234_ips13_max_app14,11,1703.7886075949368,2621.0,0.0,0.9286240284155928,9.53626505367555e-06,0.7296352086690486,1.0,0,2168.0506329113923,2621.0,0.0,0.0,0.7296352086690486,0.7296352086690486,0.0,0,2168.0506329113923,2621.0,0.0,0.0,0.7296352086690486,0.7296352086690486,0.0,1,2168.0506329113923,2621.0,0.0,1.0,0.7088379170282065,0.7296352086690486,0.999947987100801,0,2168.0506329113923,2621.0,0.0,0.0,0.7296352086690486,0.7296352086690486,0.0,0,2168.0506329113923,2621.0,0.0,0.0,0.7296352086690486,0.7296352086690486,0.0,4,2168.0506329113923,2621.0,0.0,1.0,0.6214892921366684,0.7296352086690486,1.0
430,6396,16669,18,57,2.606160100062539,10273,14,20,0,40,heatmap_np430_npos6396_napp16669_ips18_max_app57,8,325.7537209302326,10273.0,0.0,0.8631520337152798,3.05467438640223e-05,0.1211704045644136,1.0,1,2209.6116279069765,10273.0,0.0,1.0,0.1054770189316352,0.1211704045644136,1.0,1,2209.6116279069765,10273.0,0.0,1.0,0.1054770189316352,0.1211704045644136,1.0,1,2209.6116279069765,10273.0,0.0,1.0,0.1054770189316352,0.1211704045644136,1.0,0,2209.6116279069765,11341.7,1068.7,0.0,0.1211704045644136,0.1211704045644136,0.0,0,2209.6116279069765,11341.7,1068.7,0.0,0.1211704045644136,0.1211704045644136,0.0,1,2209.6116279069765,10273.0,0.0,1.0,0.1054770189316352,0.1211704045644136,1.0
382,3695,6220,7,27,1.6833558863328824,2525,9,20,0,26,heatmap_np382_npos3695_napp6220_ips7_max_app27,6,97.88049738219895,2526.05,1.05,0.6930452840300109,4.210687490430256e-06,0.1540133380969393,1.0,3,435.2598167539268,2525.0,0.0,0.9995659163987138,0.0483192658092175,0.1540133380969393,0.9999864682002706,3,435.2598167539268,2525.0,0.0,0.9995659163987138,0.0483192658092175,0.1540133380969393,0.9999864682002706,1,439.6335078534032,2530.85,5.85,1.0,0.1214753895622063,0.1540133380969393,0.9960563858161756,0,439.6335078534032,3262.55,737.55,0.0,0.1540133380969393,0.1540133380969393,0.0,0,439.6335078534032,3262.55,737.55,0.0,0.1540133380969393,0.1540133380969393,0.0,4,291.69816753926705,2525.0,0.0,0.9641157556270096,0.013125961135188,0.1540133380969393,1.0
264,7764,2657,5,20,0.3422205048943843,0,29,20,0,19,heatmap_np264_npos7764_napp2657_ips5_max_app20,16,165.6998106060606,2.25,5109.25,0.9088821979676328,0.017086940158073,0.7305231464057208,1.0,1,201.2878787878788,0.0,5107.0,1.0,0.7163401541112848,0.7305231464057208,1.0,1,201.2878787878788,0.0,5107.0,1.0,0.7163401541112848,0.7305231464057208,1.0,1,201.2878787878788,0.0,5107.0,1.0,0.7163401541112848,0.7305231464057208,1.0,0,201.2878787878788,155.2,5262.2,0.0,0.7305231464057208,0.7305231464057208,0.0,0,201.2878787878788,155.2,5262.2,0.0,0.7305231464057208,0.7305231464057208,0.0,1,201.2878787878788,0.0,5107.0,1.0,0.7163401541112848,0.7305231464057208,1.0
512,4670,10190,20,51,2.182012847965739,5520,9,20,0,40,heatmap_np512_npos4670_napp10190_ips20_max_app51,11,230.1970703125,5520.0,0.0,0.8328031046480506,0.0001253680078508,0.1797225268910312,1.0,2,1015.01953125,5520.0,0.0,1.0,0.14624181370291,0.1797225268910312,1.0,2,1015.01953125,5520.0,0.0,1.0,0.14624181370291,0.1797225268910312,1.0,1,1015.01953125,5520.5,0.5,1.0,0.1633169774288518,0.1797225268910312,0.9996573371058182,0,1015.01953125,6039.6,519.6,0.0,0.1797225268910312,0.1797225268910312,0.0,0,1015.01953125,6039.6,519.6,0.0,0.1797225268910312,0.1797225268910312,0.0,2,1015.01953125,5520.0,0.0,1.0,0.14624181370291,0.1797225268910312,1.0
643,10541,7140,10,39,0.6773550896499383,0,16,20,0,38,heatmap_np643_npos10541_napp7140_ips10_max_app39,17,197.85855365474345,68.65,3469.65,0.8672849728126545,0.0008845811051693,0.3785462903109963,1.0,4,433.0637636080871,0.0,3401.0,1.0,0.3075230092036814,0.3785462903109963,1.0,4,433.0637636080871,0.0,3401.0,1.0,0.3075230092036814,0.3785462903109963,1.0,1,433.0637636080871,16.85,3417.85,1.0,0.3621922453191803,0.3785462903109963,0.9926645426316,0,433.0637636080871,1327.5,4728.5,0.0,0.3785462903109963,0.3785462903109963,0.0,0,433.0637636080871,1327.5,4728.5,0.0,0.3785462903109963,0.3785462903109963,0.0,4,433.0637636080871,0.0,3401.0,1.0,0.3075230092036814,0.3785462903109963,1.0
196,1798,14639,15,7,8.14182424916574,12841,9,20,0,6,heatmap_np196_npos1798_napp14639_ips15_max_app7,2,212.71938775510208,12841.0,0.0,0.9119680306031832,0.0036805792745406,0.2631912796541528,1.0,0,522.8214285714287,12841.0,0.0,0.0,0.2631912796541528,0.2631912796541528,0.0,0,522.8214285714287,12841.0,0.0,0.0,0.2631912796541528,0.2631912796541528,0.0,1,522.8214285714287,12841.0,0.0,1.0,0.1403898262631782,0.2631912796541528,1.0,0,522.8214285714287,12841.0,0.0,0.0,0.2631912796541528,0.2631912796541528,0.0,0,522.8214285714287,12841.0,0.0,0.0,0.2631912796541528,0.2631912796541528,0.0,1,522.8214285714287,12841.0,0.0,1.0,0.1403898262631782,0.2631912796541528,1.0
186,8114,10060,17,49,1.2398323884643825,1946,43,20,0,40,heatmap_np186_npos8114_napp10060_ips17_max_app49,15,821.3177419354839,1946.0,0.0,0.9140404241219352,2.718980236229681e-05,0.2798271594920274,1.0,4,2650.2150537634416,1946.0,0.0,1.0,0.2158117958913187,0.2798271594920274,1.0,4,2650.2150537634416,1946.0,0.0,1.0,0.2158117958913187,0.2798271594920274,1.0,1,2650.2150537634416,1954.8,8.8,1.0,0.2648235586481114,0.2798271594920274,0.9956198073717712,0,2650.2150537634416,3255.05,1309.05,0.0,0.2798271594920274,0.2798271594920274,0.0,0,2650.2150537634416,3255.05,1309.05,0.0,0.2798271594920274,0.2798271594920274,0.0,4,2650.2150537634416,1946.0,0.0,1.0,0.2158117958913187,0.2798271594920274,1.0
633,5066,4214,8,25,0.8318199763126727,0,8,20,0,24,heatmap_np633_npos5066_napp4214_ips8_max_app25,12,82.21548183254345,140.05,992.05,0.8002817987660178,0.0010833850534847,0.3846986236355007,1.0,8,157.07922590837285,0.0,852.0,0.995262814428097,0.0973742985566319,0.3846986236355007,1.0,8,157.07922590837285,0.0,852.0,0.995262814428097,0.0973742985566319,0.3846986236355007,1.0,1,166.42969984202213,79.0,931.0,1.0,0.3590610662869799,0.3846986236355007,0.9421983570000438,0,166.42969984202213,781.9,1633.9,0.0,0.3846986236355007,0.3846986236355007,0.0,0,166.42969984202213,781.9,1633.9,0.0,0.3846986236355007,0.3846986236355007,0.0,4,166.42969984202213,0.2,852.2,1.0,0.2674983614708342,0.3846986236355007,1.0
