n_programs,simulated_positions,n_applicants,interviews_per_spot,max_applications,result_file_prefix,signal_value,reviews
498,8466,16396,19,52,heatmap_np498_npos8823_napp16396_ips19_max_app52,28,921.8634538152613
498,8466,16396,19,52,heatmap_np498_npos8823_napp16396_ips19_max_app52,29,954.7871485943775
498,8466,16396,19,52,heatmap_np498_npos8823_napp16396_ips19_max_app52,30,987.7108433734941
498,8466,16396,19,52,heatmap_np498_npos8823_napp16396_ips19_max_app52,31,1020.6345381526105
498,8466,16396,19,52,heatmap_np498_npos8823_napp16396_ips19_max_app52,32,1053.5582329317267
498,8466,16396,19,52,heatmap_np498_npos8823_napp16396_ips19_max_app52,33,1086.4819277108434
498,8466,16396,19,52,heatmap_np498_npos8823_napp16396_ips19_max_app52,34,1119.40562248996
498,8466,16396,19,52,heatmap_np498_npos8823_napp16396_ips19_max_app52,35,1152.329317269076
498,8466,16396,19,52,heatmap_np498_npos8823_napp16396_ips19_max_app52,36,1185.2530120481929
498,8466,16396,19,52,heatmap_np498_npos8823_napp16396_ips19_max_app52,37,1218.1767068273089
498,8466,16396,19,52,heatmap_np498_npos8823_napp16396_ips19_max_app52,38,1251.1004016064255
498,8466,16396,19,52,heatmap_np498_npos8823_napp16396_ips19_max_app52,39,1284.0240963855424
498,8466,16396,19,52,heatmap_np498_npos8823_napp16396_ips19_max_app52,40,1316.9477911646584
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,0,407.97150997151005
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,1,360.2636752136751
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,2,40.13960113960114
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,3,55.63247863247862
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,4,74.17663817663816
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,5,92.72079772079772
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,6,111.26495726495725
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,7,129.8091168091168
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,8,148.35327635327633
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,9,166.8974358974359
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,10,185.44159544159544
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,11,203.98575498575502
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,12,222.52991452991446
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,13,241.07407407407405
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,14,259.6182336182336
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,15,278.16239316239324
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,16,296.70655270655266
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,17,315.25071225071224
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,18,333.7948717948718
351,1404,6509,6,22,heatmap_np351_npos1537_napp6509_ips6_max_app22,19,352.33903133903124
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,0,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,1,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,2,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,3,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,4,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,5,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,6,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,7,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,8,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,9,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,10,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,11,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,12,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,13,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,14,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,15,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,16,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,17,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,18,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,19,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,20,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,21,301.7918552036199
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,22,301.7789592760181
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,23,301.6929864253393
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,24,300.7533936651584
221,7956,2382,8,28,heatmap_np221_npos7972_napp2382_ips8_max_app28,25,298.35588235294125
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,0,449.6064139941691
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,1,449.6064139941691
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,2,449.6064139941691
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,3,449.6064139941691
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,4,449.6064139941691
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,5,449.4276239067056
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,6,442.51122448979584
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,7,369.1709183673469
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,8,211.40983965014576
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,9,118.01567055393585
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,10,102.17813411078716
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,11,110.00561224489797
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,12,119.89504373177844
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,13,129.8862973760933
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,14,139.87755102040816
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,15,149.86880466472303
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,16,159.8600583090379
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,17,169.85131195335276
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,18,179.8425655976676
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,19,189.83381924198247
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,20,199.82507288629733
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,21,209.8163265306122
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,22,219.80758017492718
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,23,229.79883381924196
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,24,239.7900874635569
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,25,249.7813411078717
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,26,259.7725947521866
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,27,269.7638483965014
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,28,279.7551020408163
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,29,289.7463556851311
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,30,299.73760932944606
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,31,309.728862973761
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,32,319.7201166180758
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,33,329.71137026239074
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,34,339.7026239067055
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,35,349.6938775510205
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,36,359.6851311953352
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,37,369.6763848396502
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,38,379.66763848396494
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,39,389.65889212827994
686,4802,6854,11,45,heatmap_np686_npos5369_napp6854_ips11_max_app45,40,399.65014577259467
140,3080,14914,14,12,heatmap_np140_npos3117_napp14914_ips14_max_app12,0,1278.342857142857
140,3080,14914,14,12,heatmap_np140_npos3117_napp14914_ips14_max_app12,1,1278.342857142857
140,3080,14914,14,12,heatmap_np140_npos3117_napp14914_ips14_max_app12,2,1278.342857142857
140,3080,14914,14,12,heatmap_np140_npos3117_napp14914_ips14_max_app12,3,551.8796428571429
140,3080,14914,14,12,heatmap_np140_npos3117_napp14914_ips14_max_app12,4,426.1142857142857
140,3080,14914,14,12,heatmap_np140_npos3117_napp14914_ips14_max_app12,5,532.6428571428571
140,3080,14914,14,12,heatmap_np140_npos3117_napp14914_ips14_max_app12,6,639.1714285714285
140,3080,14914,14,12,heatmap_np140_npos3117_napp14914_ips14_max_app12,7,745.7000000000002
140,3080,14914,14,12,heatmap_np140_npos3117_napp14914_ips14_max_app12,8,852.2285714285714
140,3080,14914,14,12,heatmap_np140_npos3117_napp14914_ips14_max_app12,9,958.7571428571428
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,0,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,1,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,2,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,3,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,4,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,5,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,6,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,7,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,8,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,9,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,10,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,11,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,12,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,13,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,14,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,15,555.5478260869565
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,16,555.4417391304348
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,17,551.2804347826087
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,18,524.9982608695652
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,19,442.1343478260869
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,20,334.64521739130436
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,21,269.67
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,22,259.7056521739131
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,23,266.55304347826086
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,24,277.7739130434783
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,25,289.3478260869564
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,26,300.92173913043473
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,27,312.4956521739131
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,28,324.0695652173912
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,29,335.64347826086953
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,30,347.21739130434787
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,31,358.791304347826
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,32,370.3652173913043
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,33,381.93913043478267
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,34,393.5130434782608
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,35,405.0869565217391
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,36,416.6608695652174
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,37,428.2347826086956
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,38,439.808695652174
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,39,451.3826086956522
115,5175,1331,5,48,heatmap_np115_npos5206_napp1331_ips5_max_app48,40,462.9565217391303
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,0,393.17095310136153
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,1,393.17095310136153
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,2,393.17095310136153
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,3,392.9890317700453
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,4,339.8079425113465
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,5,134.04054462934948
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,6,107.9639939485628
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,7,125.0998487140696
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,8,142.9712556732224
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,9,160.8426626323752
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,10,178.71406959152802
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,11,196.58547655068077
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,12,214.4568835098336
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,13,232.32829046898647
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,14,250.1996974281392
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,15,268.07110438729194
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,16,285.9425113464448
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,17,303.8139183055975
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,18,321.6853252647505
661,2644,11813,20,22,heatmap_np661_npos2656_napp11813_ips20_max_app22,19,339.55673222390317
592,7104,5798,10,11,heatmap_np592_npos7521_napp5798_ips10_max_app11,0,107.73310810810813
592,7104,5798,10,11,heatmap_np592_npos7521_napp5798_ips10_max_app11,1,107.73310810810813
592,7104,5798,10,11,heatmap_np592_npos7521_napp5798_ips10_max_app11,2,107.73310810810813
592,7104,5798,10,11,heatmap_np592_npos7521_napp5798_ips10_max_app11,3,107.73310810810813
592,7104,5798,10,11,heatmap_np592_npos7521_napp5798_ips10_max_app11,4,107.73310810810813
592,7104,5798,10,11,heatmap_np592_npos7521_napp5798_ips10_max_app11,5,107.73310810810813
592,7104,5798,10,11,heatmap_np592_npos7521_napp5798_ips10_max_app11,6,107.73310810810813
592,7104,5798,10,11,heatmap_np592_npos7521_napp5798_ips10_max_app11,7,107.73310810810813
592,7104,5798,10,11,heatmap_np592_npos7521_napp5798_ips10_max_app11,8,107.73310810810813
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,0,2330.368852459017
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,1,66.58196721311474
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,2,133.16393442622947
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,3,199.74590163934423
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,4,266.32786885245895
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,5,332.9098360655737
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,6,399.49180327868845
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,7,466.0737704918032
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,8,532.6557377049179
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,9,599.2377049180327
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,10,665.8196721311474
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,11,732.4016393442622
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,12,798.9836065573769
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,13,865.5655737704917
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,14,932.1475409836063
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,15,998.7295081967211
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,16,1065.3114754098358
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,17,1131.8934426229505
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,18,1198.4754098360654
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,19,1265.05737704918
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,20,1331.6393442622948
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,21,1398.2213114754097
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,22,1464.8032786885244
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,23,1531.3852459016389
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,24,1597.9672131147538
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,25,1664.5491803278687
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,26,1731.1311475409834
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,27,1797.7131147540981
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,28,1864.2950819672128
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,29,1930.8770491803284
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,30,1997.4590163934427
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,31,2064.040983606558
244,244,16246,15,35,heatmap_np244_npos264_napp16246_ips15_max_app35,32,2130.6229508196716
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,0,1394.323170731707
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,1,1394.323170731707
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,2,1394.323170731707
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,3,1394.323170731707
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,4,1394.323170731707
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,5,1394.323170731707
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,6,1394.323170731707
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,7,1394.323170731707
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,8,1394.323170731707
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,9,1394.323170731707
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,10,1354.127743902439
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,11,838.7740853658536
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,12,434.67774390243903
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,13,431.57621951219505
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,14,464.7743902439024
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,15,497.9725609756098
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,16,531.1707317073171
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,17,564.3689024390244
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,18,597.5670731707319
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,19,630.7652439024389
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,20,663.9634146341465
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,21,697.1615853658535
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,22,730.3597560975611
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,23,763.5579268292681
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,24,796.7560975609756
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,25,829.9542682926829
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,26,863.1524390243901
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,27,896.3506097560974
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,28,929.5487804878048
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,29,962.7469512195123
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,30,995.9451219512196
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,31,1029.1432926829266
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,32,1062.3414634146343
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,33,1095.5396341463415
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,34,1128.7378048780488
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,35,1161.9359756097558
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,36,1195.1341463414637
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,37,1228.3323170731708
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,38,1261.5304878048778
328,9184,10889,13,42,heatmap_np328_npos9284_napp10889_ips13_max_app42,39,1294.728658536585
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,0,127.48101265822784
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,1,127.48101265822784
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,2,127.48101265822784
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,3,127.24388185654007
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,4,118.63196202531647
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,5,83.48955696202532
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,6,54.30685654008439
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,7,51.07985232067511
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,8,56.729957805907176
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,9,63.74050632911393
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,10,70.82278481012659
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,11,77.90506329113923
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,12,84.9873417721519
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,13,92.06962025316457
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,14,99.1518987341772
474,1422,3357,12,18,heatmap_np474_npos1700_napp3357_ips12_max_app18,15,106.23417721518987
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,0,572.7220077220078
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,1,572.7220077220078
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,2,572.7220077220078
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,3,572.7220077220078
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,4,572.7220077220078
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,5,572.7220077220078
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,6,567.4465250965251
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,7,432.7317889317889
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,8,208.2958815958816
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,9,179.17297297297299
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,10,197.49034749034752
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,11,217.23938223938225
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,12,236.98841698841701
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,13,256.73745173745175
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,14,276.48648648648657
777,6216,15345,18,29,heatmap_np777_npos6604_napp15345_ips18_max_app29,15,296.2355212355213
