mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_train_neg_mae,split1_train_neg_mae,split2_train_neg_mae,split3_train_neg_mae,split4_train_neg_mae,mean_train_neg_mae,std_train_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse,split0_train_neg_rmse,split1_train_neg_rmse,split2_train_neg_rmse,split3_train_neg_rmse,split4_train_neg_rmse,mean_train_neg_rmse,std_train_neg_rmse,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2,split0_test_min_signal,split1_test_min_signal,split2_test_min_signal,split3_test_min_signal,split4_test_min_signal,mean_test_min_signal,std_test_min_signal,rank_test_min_signal,split0_train_min_signal,split1_train_min_signal,split2_train_min_signal,split3_train_min_signal,split4_train_min_signal,mean_train_min_signal,std_train_min_signal,split0_test_neg_regret,split1_test_neg_regret,split2_test_neg_regret,split3_test_neg_regret,split4_test_neg_regret,mean_test_neg_regret,std_test_neg_regret,rank_test_neg_regret,split0_train_neg_regret,split1_train_neg_regret,split2_train_neg_regret,split3_train_neg_regret,split4_train_neg_regret,mean_train_neg_regret,std_train_neg_regret,split0_test_combined,split1_test_combined,split2_test_combined,split3_test_combined,split4_test_combined,mean_test_combined,std_test_combined,rank_test_combined,split0_train_combined,split1_train_combined,split2_train_combined,split3_train_combined,split4_train_combined,mean_train_combined,std_train_combined
14.394258499145508,1.6036996616748578,11.969895553588866,1.9972248918700992,,0.6,2,300,"{'model__max_depth': None, 'model__max_features': 0.6, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-124.64545161228668,-96.22805092227996,-106.85041042210892,-113.30659113481363,-159.69224419534564,-120.14454965736698,21.81636536265871,12,-19.97752807517982,-21.213990201716914,-20.726784185085215,-20.917509173201477,-18.797027179019366,-20.326567762840558,0.8669748117740566,-380.67301287754873,-253.7779697026257,-378.5805498364418,-345.6282712962706,-629.4278707012767,-397.61753488283273,124.7222990947552,4,-100.73855863421986,-109.76744336266248,-104.69016209419702,-102.17905856182998,-89.86720882485591,-101.44848629555304,6.555566026542333,0.8428688080818074,0.8586146392499415,0.8280895588150686,0.8365343739900852,0.7838321472476044,0.8299879054769015,0.02514844538413262,5,0.9895275591226431,0.9888932059135704,0.9889386947195862,0.9897292740313367,0.9890406899410112,0.9892258847456296,0.000338188892404202,-3.512367491166078,-3.5880281690140845,-3.4240282685512367,-3.07773851590106,-2.9823321554770317,-3.316898920021898,0.241796752715084,25,-1.8614298323036187,-1.8515901060070672,-1.796116504854369,-1.8764342453662841,-1.8464254192409533,-1.8463992215544587,0.02714155294499661,-91.82578875564728,-65.57240119734134,-86.37723129588912,-72.23047124428898,-120.10023946612675,-87.22122639185869,18.954356729887124,13,-31.451193318896784,-32.99115433165989,-32.297171319411504,-32.90388954599854,-29.816320370041456,-31.891945777201634,1.174647260909504,-300.26382617059056,-275.6294593729842,-278.05182384967077,-267.19351692986663,-308.8088519691972,-285.9894956584618,15.799400849096017,16,-113.04901969036075,-113.79349550207029,-110.53260942780366,-114.73922144151568,-111.11829814106703,-112.64652884056348,1.5912911790985902
10.802912998199464,2.990431459508783,11.049342918395997,2.257586568699788,,0.6,2,600,"{'model__max_depth': None, 'model__max_features': 0.6, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-124.5247472195742,-96.21054277276204,-106.08444440765435,-112.81327402104758,-160.05404857482793,-119.93741139917321,22.072655258838928,11,-19.898007142441852,-21.08664916673793,-20.49559670128621,-20.766887843152166,-18.719128412280988,-20.19325385317983,0.8341269416877792,-380.9777707157913,-254.57773047845552,-374.6977626214702,-344.92146245252127,-632.4885153578084,-397.5326483252094,125.86008171482226,3,-100.92701929060095,-108.96542470224502,-103.65264898821943,-102.34679254840543,-90.41394814131925,-101.26116673415802,6.066748178946374,0.8426171163183498,0.8577221059976614,0.8315977618054472,0.8372022638664878,0.7817247681879342,0.8301728032351761,0.025739001279941127,3,0.9894883390018869,0.9890549171296185,0.9891568505102131,0.9896955261412611,0.9889069345332424,0.9892605134632444,0.000289542544737723,-3.537102473498233,-3.528169014084507,-3.4593639575971733,-3.0070671378091873,-2.9858657243816253,-3.3035136614741445,0.25223157165316085,22,-1.9302736098852604,-1.9081272084805654,-1.8993821712268315,-1.911738746690203,-1.9761694616063548,-1.9251382395778431,0.027433024971584914,-91.71154229292537,-65.27123990603732,-85.39089968711062,-76.20866174786012,-120.64379789644953,-87.84522830607659,18.663938027855878,14,-31.452943220690344,-33.4148959652297,-32.255347179646876,-32.11736320191156,-29.768004720357116,-31.801710857567116,1.1971121938935176,-301.37987089448586,-272.6189934769874,-279.05264228751304,-263.16663091150696,-309.3473347939092,-285.1130944728805,17.472179728501363,15,-116.41168763670488,-116.4930095907662,-115.46470526262777,-116.35382517766232,-117.52760149259873,-116.45016583207197,0.6549195091572492
6.887263774871826,0.9439896392024092,8.923568725585938,1.2285164661880106,,0.6,5,300,"{'model__max_depth': None, 'model__max_features': 0.6, 'model__min_samples_leaf': 5, 'model__n_estimators': 300}",-135.31154158293077,-107.27737883384638,-112.381411737285,-120.66665580620624,-171.60153300976123,-129.44770419400592,23.113711724144597,24,-48.33578040319891,-49.7581668277887,-48.22614851760745,-50.31507830945303,-44.421616982166455,-48.21135820804291,2.0589362965477536,-399.9358364897075,-275.5677004668825,-388.23216027519123,-357.76108325448007,-652.0826680541805,-414.7158897080884,126.38741543958429,16,-188.06190089006662,-194.41817560689387,-186.2913442782135,-193.32349465485544,-168.93301092468133,-186.20558527094215,9.16412964613672,0.8265641519347127,0.8332932321069413,0.8192123845216253,0.8248564624398744,0.7679911859169228,0.8143834833840152,0.023627078210742086,16,0.9635029220646465,0.9651570153747225,0.9649748513405927,0.9632339797154668,0.9612733658310912,0.9636284268653039,0.0014047842669002862,-3.7809187279151946,-3.897887323943662,-3.5512367491166077,-3.3568904593639575,-3.1696113074204946,-3.5513089135519835,0.2669565000012577,33,-2.616063548102383,-2.583922261484099,-2.598411297440424,-2.675198587819947,-2.5975286849073256,-2.614224875950836,0.03215044248082533,-100.54954677343618,-77.3674340556588,-84.94129782059792,-84.24011103105441,-95.55886740937483,-88.53145141802443,8.36372262003484,18,-57.32060389075599,-59.56306545143733,-60.07639418712682,-60.37160268304106,-51.12291053249938,-57.69091534897211,3.454196222619013,-324.3574779786905,-302.1717450310295,-289.9432491931154,-288.51117877440413,-330.08209838078596,-307.0131498716051,17.263520772374235,34,-179.13895780831805,-178.95427990199366,-178.14671338962864,-184.07500770045039,-174.29805122753274,-178.92260200558468,3.117164442570614
8.040892314910888,1.4121342151558778,10.28788743019104,1.4884368206023117,,0.6,5,600,"{'model__max_depth': None, 'model__max_features': 0.6, 'model__min_samples_leaf': 5, 'model__n_estimators': 600}",-133.14727319797584,-105.592699400653,-112.80765425713187,-121.30547283250083,-170.43566199226174,-128.65775233610466,22.81590595498919,21,-48.24182526251267,-49.66682187930136,-48.09458045397356,-49.969474550129696,-44.396146400366284,-48.073769709256716,1.984192582304613,-395.29008136999016,-270.6996152584404,-389.5397387111154,-359.65851942635044,-648.765573920826,-412.7907057373444,126.13003207070376,13,-187.84204556613727,-193.97038246779857,-186.35446005917723,-192.75142329205647,-169.53478776237404,-186.0906198295087,8.760018735315105,0.8305700977096163,0.8391311770514885,0.8179925366934573,0.8229937391773062,0.770345604086131,0.8162066309436,0.02401804352455077,13,0.9635882066070998,0.9653173345553991,0.9649511141765977,0.9634512494051238,0.9609969686990709,0.9636609746886583,0.001520144447563792,-3.8692579505300353,-3.823943661971831,-3.607773851590106,-3.2508833922261484,-3.2190812720848054,-3.5541880256805856,0.2753902099110901,34,-2.621359223300971,-2.639575971731449,-2.5913503971756398,-2.6037069726390114,-2.651368049426302,-2.621472122854675,0.022110845465999455,-101.99524663064726,-77.19916155461591,-89.81595800006772,-83.42839973637234,-97.30660624039034,-89.94907443241871,8.992671858824513,23,-56.96011202866204,-59.833794317550456,-58.731146049543774,-60.10527872874181,-51.53989496127369,-57.434045217154356,3.1477730125826318,-326.6101707244776,-296.7898824992445,-293.1963468366372,-283.84964244380825,-331.389725596502,-306.36715362013393,19.016526669328698,33,-179.30978642756122,-181.6456204658738,-177.66210031275557,-180.15482318208026,-176.9645488716814,-179.14737585199043,1.6883915731946875
7.369147920608521,0.78299473786278,9.691105604171753,0.21701035901497315,,0.6,10,300,"{'model__max_depth': None, 'model__max_features': 0.6, 'model__min_samples_leaf': 10, 'model__n_estimators': 300}",-144.6587524089656,-114.21365689258347,-121.44481667863877,-131.05379989783864,-183.12927679738868,-138.900060535083,24.35181295982722,49,-79.38062793825453,-82.60410579054161,-77.8739257729465,-81.73403766628061,-72.50638012912324,-78.81981545942931,3.574415420356532,-412.58863544651655,-285.31264116532265,-403.194360173058,-377.09256524136003,-671.6254765937534,-429.96273572400213,128.94819920996775,28,-272.9842662928191,-284.51343142667395,-266.80147965431036,-278.4603716671397,-242.22804793874448,-268.9975193959375,14.6123950310428,0.8154165543274485,0.8212942052226269,0.8050090043539114,0.805417462092635,0.7538762669795394,0.8002026985952323,0.023969754515544575,28,0.9230990534534456,0.9253813874581104,0.928159209622052,0.9237211485596335,0.9203786446038948,0.9241478887394272,0.00257299740784131,-3.7985865724381624,-3.9190140845070425,-3.8480565371024733,-3.452296819787986,-3.1201413427561837,-3.6276190713183696,0.30033486422325656,42,-3.092674315975287,-3.062720848056537,-3.118270079435128,-3.235657546337158,-3.0776699029126213,-3.1173985385433465,0.061911637057257676,-107.24888678063229,-76.05823149687949,-95.70130130915626,-82.13170897282664,-101.82687419185685,-92.59340055027032,11.769096529054863,28,-70.0673108170279,-76.52341414158124,-72.28431160522071,-73.59367497889201,-64.91734570213605,-71.47721144897159,3.88882112108703,-334.5880810308737,-310.1643611179356,-313.84764353376244,-303.668640887238,-339.13634393519783,-320.28101410100146,13.999439242489242,44,-234.01434373701886,-235.7401481933685,-233.78742974470293,-243.51691498313852,-226.38987527475427,-234.6897423865966,5.462242285396266
8.324172163009644,0.8237871023817613,8.266843557357788,2.249688318145214,,0.6,10,600,"{'model__max_depth': None, 'model__max_features': 0.6, 'model__min_samples_leaf': 10, 'model__n_estimators': 600}",-144.40535435770283,-113.35474230448072,-122.21314684692193,-132.0239522877649,-183.17960420308185,-139.03535999999045,24.36879953695416,50,-78.97493272593866,-82.27531944956993,-78.27287767239848,-81.69617535598718,-72.55779015673237,-78.75541907212532,3.4562807411373115,-412.3583832685625,-283.2397654836285,-404.4784921481405,-381.19784691439514,-673.0378490115673,-430.8624673652588,129.57350607852777,32,-272.1404648969143,-283.0882511199283,-268.56354390389805,-278.73776685738164,-243.0046778434033,-269.1069409243051,13.993252151649726,0.8156225167684651,0.8238814669604609,0.8037649744924156,0.8011576891673918,0.7528400231494551,0.7994533341076377,0.024708184757508866,29,0.9235737243195914,0.9261270719466579,0.9272071451292361,0.9235690987321967,0.9198672632359769,0.9240688606727318,0.002539031547815298,-3.7738515901060072,-3.9507042253521125,-3.8409893992932864,-3.4381625441696113,-3.2508833922261484,-3.6509182302294336,0.26321252125179684,44,-3.0441306266548986,-3.0715547703180213,-3.118270079435128,-3.209179170344219,-3.1050308914386586,-3.109633107638185,0.05611725414536243,-102.20694748686536,-78.42249205507514,-95.15869106784967,-82.31157850722258,-98.32776274141577,-91.2854943716857,9.272123048419225,26,-70.71022488726454,-76.31623040554157,-72.38662040565939,-72.67646057801872,-64.86400914107571,-71.390709083512,3.7407653612841307,-333.09793386300316,-310.88995357208637,-314.26261681158627,-303.9320794962455,-345.72377381438923,-321.5812715114621,15.458686191608027,46,-231.1814640586836,-235.853057965471,-234.1863816441549,-242.15513387319814,-227.8093347286653,-234.2370744540346,4.815853616979652
13.498380184173584,1.2362893751473358,9.407504510879516,0.6560053208640743,,1.0,1,300,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-123.68114434074813,-102.56238166666293,-113.93419728481535,-105.43563439655814,-152.14735633806626,-119.55214280537015,17.882872834080754,8,-11.970420985550655,-12.650648175282893,-12.2531200510138,-12.731697575803798,-11.079725711294525,-12.137122499789134,0.5960806884084399,-446.4193258537585,-348.47425008182944,-429.71542955675386,-351.96209471362744,-578.3231297761475,-430.9788459964234,83.66719540202402,33,-65.80872214752726,-69.2298599902837,-68.51496523782852,-69.32825314702147,-58.846953070461225,-66.34575071862443,3.9607894291634267,0.7839052575605567,0.7334135990788764,0.7785133494894165,0.8304882875879076,0.8175094861161685,0.7887659959665851,0.03393985628421528,41,0.9955308660913428,0.995581971338585,0.9952623222475799,0.9952717779593214,0.995300748701186,0.9953895372676029,0.00013779625076696671,-3.2862190812720846,-3.3732394366197185,-3.060070671378092,-2.8091872791519434,-3.021201413427562,-3.1099835763698804,0.20060637283270655,5,-1.1694616063548102,-1.1740282685512367,-1.1544571932921448,-1.2621359223300972,-1.2233009708737863,-1.1966767922804151,0.040074583225380336,-127.50236140347201,-61.48577399554665,-80.25829999077732,-85.56493010931439,-156.23943812024103,-102.21016072387029,34.57247979953461,63,-17.1848820509866,-16.70491397441703,-17.302282595421403,-16.88403169259568,-14.934732205640124,-16.60216850381217,0.8602397475951863,-287.99209840435236,-271.22435349764885,-266.9377308537199,-245.8949983541553,-303.20742700944436,-275.05132162386417,19.446322022421235,4,-70.44350130329117,-71.35206160284473,-69.97597971562104,-75.83849369230866,-72.24477425498384,-71.97096211380989,2.084653579785679
39.04217348098755,4.435112080348444,12.65177035331726,0.47160015171647257,,1.0,1,600,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-123.04519496946699,-102.24815855022872,-113.9624309328655,-105.4010430664215,-150.93230710992717,-119.11782692578197,17.475121444655304,5,-11.923409092119796,-12.511883551655828,-12.139388442728666,-12.53744027702493,-11.004037145639332,-12.02323170183371,0.5595365179103954,-444.3734492874872,-349.70034876507015,-429.2632995183959,-353.2267947249605,-571.9981271226179,-429.71240388370626,80.8855393223967,26,-65.82330223760722,-68.72981192884438,-67.98467810889323,-68.08928278489282,-57.96386345440799,-65.71818770292913,3.9992385460925655,0.7858813822307466,0.7315343425085303,0.7789791837544942,0.8292678912176552,0.8214793811806504,0.7894284361784154,0.03489395306681039,38,0.9955288855759623,0.9956455637836147,0.9953353751098869,0.995439264696669,0.9954407295251309,0.9954779637382529,0.00010382516857352468,-3.2261484098939928,-3.3767605633802815,-3.095406360424028,-2.833922261484099,-3.056537102473498,-3.1177549395311805,0.18090944104289505,7,-1.233009708737864,-1.2747349823321554,-1.1721094439541042,-1.3698146513680494,-1.2586054721977051,-1.2616548517179758,0.0643705756703104,-120.28303152636973,-68.32323623340434,-81.01956328691143,-85.69771129287774,-153.06787164088084,-101.67828279608882,30.92489937083262,62,-16.235554802728775,-17.711854158089828,-17.104103881388138,-17.340144445750663,-14.882472205783518,-16.654825898748186,1.0105292497023772,-284.35261546416666,-271.0861867192428,-268.7327489540669,-247.09715614062645,-303.75916223360207,-275.005573902341,18.696126543042215,3,-73.57389452901299,-76.2486326682636,-70.74486064043388,-81.02817284542739,-73.93431075552459,-75.1059742877325,3.438531081604457
21.249539947509767,3.0343559447447586,7.841593503952026,0.39740177631509055,,1.0,2,300,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-125.15647294042559,-103.69987450715061,-114.87762194194232,-107.10961960042992,-153.52243445825704,-120.8732046896411,17.91438052482616,15,-20.299380714204574,-21.433976349062355,-20.60127688828229,-21.526803486922223,-18.338495160095697,-20.439986519713425,1.151628187493332,-448.0485995259405,-349.25462533007703,-429.9245084432512,-355.0512745701449,-580.3947467703832,-432.53475092795935,83.72495406121487,37,-101.13625148854025,-107.1448149114421,-103.02050885023068,-106.11047279775634,-88.39810069293402,-101.16202974818069,6.732804778744608,0.782325039439794,0.7322182719127566,0.7782977675263528,0.827499612220731,0.8161997423432712,0.7873080866885811,0.033439470074731026,46,0.9894447102943397,0.9894176056762479,0.9892887041358486,0.9889237220003733,0.9893960767532969,0.9892941637720213,0.00019263713487414783,-3.2862190812720846,-3.408450704225352,-3.0636042402826855,-2.812720848056537,-2.8692579505300353,-3.088050564873339,0.23073850741827157,2,-1.590467784642542,-1.6651943462897527,-1.5648720211827007,-1.6054721977052073,-1.5781112091791702,-1.6008235117998744,0.03487352596586136,-126.8627906179335,-64.83297634405497,-94.23126309756283,-81.60410688031202,-117.41603800275182,-96.98943498852302,22.750899555810562,50,-25.816492283221333,-28.2020285533232,-28.551584648174714,-26.561752285584877,-23.76281024955456,-26.578933603971734,1.7342405870805997,-289.46742700402984,-274.1224097184182,-268.0578339560766,-247.74566200325677,-296.9853319847588,-275.27573293330806,17.228139174437196,5,-99.82276994633168,-104.69369366355,-98.84487794741732,-101.80041337218259,-97.24405561905422,-100.48116210970717,2.5719879672365007
36.14192743301392,0.4171301249347806,8.522151565551757,1.389689571929164,,1.0,2,600,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-124.78919488332802,-103.64006600361915,-114.66918662608377,-106.77634848598417,-153.1079906903119,-120.59655733786539,17.822603641730154,13,-20.224016440088896,-21.24077323729529,-20.454216375321018,-21.3262952077195,-18.32817831220265,-20.314695914525473,1.08211766903071,-447.6813491006349,-352.28808629029356,-425.35921447338893,-355.14315339404527,-577.4530171165552,-431.5849640749836,82.10564866525932,35,-101.22667607200859,-106.85472918531376,-102.65692733679322,-105.16074123830529,-88.47570730597188,-100.87495622767855,6.498709710199973,0.782681734938265,0.7275464192887766,0.78298120379216,0.8274103226753831,0.8180582030771997,0.7877355767543569,0.035112468403104065,44,0.9894258271669754,0.9894748300212096,0.9893641756524595,0.9891211090001147,0.9893774497511848,0.9893526783183887,0.00012218179429929576,-3.3109540636042403,-3.415492957746479,-3.060070671378092,-2.7738515901060072,-2.9964664310954063,-3.1113671427860448,0.22894440378129804,6,-1.6010591350397176,-1.6581272084805654,-1.613415710503089,-1.6522506619593997,-1.6090026478375994,-1.6267710727640743,0.023611874468854318,-126.3539293798614,-67.01032823911207,-85.493398789938,-81.62232855282058,-120.69476902464447,-96.2349507972753,23.188030578842998,44,-25.74357436815799,-28.176954657442906,-29.05755059954141,-26.496655079919403,-24.25435289103093,-26.74581751921853,1.7126723324430393,-290.33689806354005,-274.41471389094306,-267.67272019498836,-245.46892799128452,-302.93131224508215,-276.1649144771676,19.670837909974484,9,-100.27697319207479,-104.14713366132355,-101.12500190047548,-103.93882830568948,-98.77831070408263,-101.65324955272919,2.0919743674121776
16.287666511535644,1.118715755042476,6.2096634864807125,1.0586244710869546,,1.0,5,300,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 5, 'model__n_estimators': 300}",-129.31205431180473,-108.80718615454917,-119.65619197151369,-111.1866948165655,-157.20230608417134,-125.23288666772089,17.53215362182318,19,-42.56482980300617,-44.571599506065844,-42.82846686614788,-45.019794791812295,-38.36159748048476,-42.6692576895034,2.355254477891567,-447.1767027825974,-363.77314343580224,-445.60340346126037,-359.292679892357,-581.724665324258,-439.514118979255,80.61241682673592,50,-174.67336598679947,-185.5259974124794,-177.56603851331707,-180.59769941483776,-157.48075803969428,-175.16877187342558,9.54571655596627,0.783171400414468,0.7094921495145594,0.7618324121834998,0.8233536525400821,0.815356456187276,0.778641214167977,0.0410654665034717,58,0.9685145553938351,0.9682713807896745,0.9681789544285121,0.9679150198116625,0.9663460766746809,0.9678451974196729,0.000773731772370549,-3.4452296819787986,-3.612676056338028,-3.3286219081272086,-3.049469964664311,-2.9964664310954063,-3.2864928084407508,0.23394994990287007,20,-2.1359223300970873,-2.2340989399293285,-2.290379523389232,-2.258605472197705,-2.2462488967343335,-2.2330510324695374,0.05205545469343695,-129.03357598478468,-75.14423494976073,-94.67793466593206,-85.89477621834033,-114.62541904666557,-99.87518817309667,19.50315000392316,59,-43.66567601038124,-48.87056408467521,-47.01881105349179,-45.580504171421765,-39.06992958690835,-44.84109698137568,3.3530211530252476,-301.5735384107447,-289.44098897145057,-286.08728737787413,-263.66019304978107,-307.0256276389416,-289.5575270897584,15.048236574639375,19,-149.36094630786053,-156.27654650253226,-157.3474430356095,-157.95006840169756,-150.67404231720144,-154.32180931298026,3.579276092442365
25.861268615722658,0.6697777918381612,7.976989793777466,0.793454192904857,,1.0,5,600,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 5, 'model__n_estimators': 600}",-128.8452510803962,-108.07344032132761,-119.23648633699601,-111.11471149603554,-157.4848561708283,-124.95094908111673,17.790826599599534,17,-42.441312743445394,-44.50558580702083,-42.69305570675922,-44.87251193120253,-38.3761819737846,-42.57772963244251,2.3094400891799216,-445.4896892475823,-360.5071408014415,-440.10026813916807,-359.76160964952675,-582.147055541514,-437.6011526758465,81.19664247742118,45,-174.38627284444715,-185.80774831339028,-176.89900057954904,-179.57931999838874,-157.78644811855781,-174.89175797086662,9.359575269920866,0.7848043244342002,0.7146851671946713,0.7676787552558816,0.8228922527442815,0.8150882195244956,0.781029743830706,0.038746738244130136,55,0.9686179692911906,0.9681749376469004,0.9684175808748673,0.9682758500795202,0.9662152968201938,0.9679403269425345,0.0008752505183840608,-3.441696113074205,-3.658450704225352,-3.4169611307420493,-3.0424028268551235,-3.010600706713781,-3.314022296322102,0.2495474834657796,23,-2.142100617828773,-2.2579505300353357,-2.314210061782877,-2.2859664607237424,-2.266548984995587,-2.253355331073263,0.05888902037435636,-114.8478725162692,-75.21519373330582,-98.70997566038378,-85.73834464486438,-118.32681973150866,-98.56764125726636,16.52524722861479,54,-44.687680143755834,-48.187582303768174,-45.96450074524442,-46.533158028568586,-39.12637318768073,-44.89985888180355,3.0980126073555425,-300.9300567341064,-290.9959755325952,-290.0845428740985,-263.2348528387917,-308.0148915065173,-290.6520638972218,15.2266131289417,21,-149.54634363488407,-157.40311230878763,-158.40355879590308,-159.17083496738968,-151.70363122356395,-155.24549618610567,3.8745863919413694
14.53608717918396,0.33826211100609505,5.6550681591033936,0.5229646655466791,,1.0,10,300,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 10, 'model__n_estimators': 300}",-138.0584654873316,-114.45529891961,-126.81864154484992,-117.38065941411722,-166.0320126079091,-132.54901559476357,18.664211347906654,27,-65.35583520967589,-69.26380984548877,-65.76612610904739,-70.39986717196521,-60.29960334618125,-66.2170483364717,3.5423128947469196,-461.9088756644207,-367.40885482557604,-453.91585031984346,-368.9069160381641,-595.6917770417662,-449.5664547779541,83.40227193700672,62,-240.75234856971244,-252.85049522772758,-242.75096058246854,-249.04240993609102,-220.28569651391112,-241.1363821659821,11.28920862906356,0.7686492877752031,0.7036562003747053,0.7528638049511449,0.8137734841576759,0.8063834932632552,0.7690652541043969,0.03983084508488561,63,0.9401867340403023,0.9410655493703289,0.9405274516131138,0.9389867767642017,0.9341503751614114,0.9389833773898717,0.0025109995892976683,-3.4593639575971733,-3.7464788732394365,-3.4240282685512367,-3.148409893992933,-3.0636042402826855,-3.368377046732693,0.24314961627859658,28,-2.6963812886142984,-2.7835689045936394,-2.880847308031774,-2.8367166813768754,-2.8155339805825244,-2.802609632639822,0.06180367916712712,-100.885189888657,-75.93191828894548,-102.43574589768401,-84.66997990400588,-123.61564051086627,-97.50769489803173,16.417302127588613,51,-58.96138533735962,-64.16362725899813,-63.03669639510138,-61.834096744546926,-50.633984063676735,-59.72595795993656,4.865114747969547,-311.0266633671903,-301.7792425815818,-298.02005497241174,-274.80115411376386,-319.2122246220434,-300.96786793139825,15.020524350053206,25,-200.1748996403908,-208.44225507517072,-209.8084915106361,-212.23570124080902,-201.07630237530745,-206.34752996846282,4.835781105621612
21.187938022613526,1.6434936585845792,4.719987916946411,0.7457102189066868,,1.0,10,600,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 10, 'model__n_estimators': 600}",-137.83307516685935,-113.77561323415645,-126.90734403081092,-117.03149011277917,-165.46560011613118,-132.2026245321474,18.632689444013657,25,-65.1076345234405,-69.15298636003789,-65.7198986692843,-70.44059433013136,-60.28252497868069,-66.14072777231495,3.5531809123800695,-460.82080940802814,-365.2755552286953,-452.80866164863124,-368.7948964961584,-592.914360851823,-448.1228567266671,82.83039910168104,60,-239.30304105134954,-252.3129064115561,-242.80538561180933,-249.0476519310383,-220.2248620111202,-240.73876940337468,11.226315435568656,0.7697379372328503,0.7070875534606093,0.7540679606611758,0.8138865633158996,0.8081847602993968,0.7705929549939864,0.038972356522637565,61,0.9409047074277499,0.9413158856112945,0.9405007810036161,0.938984208250879,0.9341867404461941,0.9391784645479468,0.002617328756882353,-3.5053003533568905,-3.7746478873239435,-3.431095406360424,-3.1696113074204946,-3.049469964664311,-3.3860249838252123,0.25588664605469574,32,-2.711385701676964,-2.797703180212014,-2.82171226831421,-2.8384819064430715,-2.850838481906443,-2.8040243077105407,0.049625850012005306,-97.92266499152396,-74.6991058888382,-99.93326442373882,-83.64117324683605,-126.0893481304644,-96.45711133628029,17.49262710626298,47,-59.993129916621,-63.9554944403715,-62.393870899198994,-61.70089872052809,-50.054618919489315,-59.61960257924178,4.948873642625435,-313.09809283470383,-302.5080076003536,-298.46211434883213,-275.5120554838039,-317.93909834934675,-301.503873723408,14.76738111949486,27,-200.6769196072887,-209.03814537063857,-206.8055120849948,-212.3646896522849,-202.82444907400284,-206.34194315784197,4.20055078095723
4.970151901245117,0.30883114719273946,3.7564807891845704,0.24822772653379874,6,sqrt,1,300,"{'model__max_depth': 6, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-251.4010165591405,-215.20345401156717,-222.51306243101166,-248.20668864391232,-300.52139511568805,-247.56912335226397,29.9812465408574,89,-205.00627944091144,-215.45331933662783,-211.50497595731917,-217.63842109876472,-195.841442989789,-209.08888776468243,7.8943077645647195,-540.1472055751511,-401.6283170422779,-509.3065132396782,-543.749967646219,-835.920251954991,-566.1504510916635,144.3969956449963,90,-418.4540027616253,-446.4113996822901,-430.5056723147352,-435.6304261448201,-391.04428921826496,-424.4091580243471,18.951840688171522,0.6836393251096073,0.6458842380524845,0.6888684017499338,0.5954181351309188,0.6187333099332759,0.6465086819952441,0.036208108810310134,89,0.8193025995168475,0.8162987231159495,0.8129522922977352,0.8133131369849982,0.792493070844312,0.8108719645519684,0.00947202338170371,-4.053003533568905,-4.48943661971831,-4.360424028268551,-4.480565371024735,-3.9929328621908127,-4.2752724829542625,0.21184021353432203,78,-3.7740511915269197,-3.814487632508834,-3.850838481906443,-4.1085613415710505,-4.348631950573698,-3.9793141196173893,0.21858963133280862,-118.94659214249872,-104.10406098039385,-135.05647669884914,-139.14977975162995,-213.62397683816215,-142.17617728230675,37.82522159950801,83,-103.28563330568477,-99.54556687769062,-109.03844583993238,-131.55772962012495,-106.48560981612225,-109.982597091911,11.246222555598047,-454.0511932375857,-439.67528499748266,-440.5342638444392,-472.2349571951491,-500.16803822522866,-461.3327474999771,22.723035091488516,83,-393.70883901725745,-406.1777009620695,-404.0469000526413,-423.06648817731724,-413.27304051847386,-408.05459374555187,9.777261120922907
