n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,spots_per_program,simulations_per_s,study_min_signal,applicants_per_position,minimum_unmatched,study_max_signal,result_file_prefix
622.0,3036.0,12867.0,8.0,13.0,4.0,20.0,3.0,4.238142292490118,9831.0,10.0,heatmap_np622_npos3036_napp12867_ips8_max_app13
530.0,8056.0,4745.0,14.0,27.0,15.0,20.0,3.0,0.5890019860973188,0.0,24.0,heatmap_np530_npos8056_napp4745_ips14_max_app27
284.0,355.0,17300.0,11.0,60.0,1.0,20.0,3.0,48.732394366197184,16945.0,40.0,heatmap_np284_npos355_napp17300_ips11_max_app60
362.0,8907.0,9836.0,9.0,53.0,24.0,20.0,3.0,1.1042999887728753,929.0,40.0,heatmap_np362_npos8907_napp9836_ips9_max_app53
413.0,1456.0,4410.0,16.0,21.0,3.0,20.0,3.0,3.0288461538461537,2954.0,18.0,heatmap_np413_npos1456_napp4410_ips16_max_app21
741.0,6514.0,14290.0,6.0,6.0,8.0,20.0,3.0,2.193736567393307,7776.0,4.0,heatmap_np741_npos6514_napp14290_ips6_max_app6
97.0,3771.0,8900.0,19.0,36.0,38.0,20.0,3.0,2.360116679925749,5129.0,33.0,heatmap_np97_npos3771_napp8900_ips19_max_app36
24.0,8658.0,15535.0,15.0,16.0,360.0,20.0,3.0,1.7942942942942943,6877.0,13.0,heatmap_np24_npos8658_napp15535_ips15_max_app16
764.0,1080.0,7440.0,10.0,41.0,1.0,20.0,3.0,6.888888888888889,6360.0,38.0,heatmap_np764_npos1080_napp7440_ips10_max_app41
487.0,5972.0,10979.0,20.0,56.0,12.0,20.0,3.0,1.83841259209645,5007.0,40.0,heatmap_np487_npos5972_napp10979_ips20_max_app56
340.0,3688.0,2919.0,5.0,32.0,10.0,20.0,3.0,0.7914859002169198,0.0,29.0,heatmap_np340_npos3688_napp2919_ips5_max_app32
207.0,7077.0,5959.0,7.0,25.0,34.0,20.0,3.0,0.8420234562667797,0.0,22.0,heatmap_np207_npos7077_napp5959_ips7_max_app25
555.0,4534.0,15879.0,18.0,49.0,8.0,20.0,3.0,3.5022055580061755,11345.0,40.0,heatmap_np555_npos4534_napp15879_ips18_max_app49
698.0,9388.0,1451.0,12.0,34.0,13.0,20.0,3.0,0.15455901150404772,0.0,31.0,heatmap_np698_npos9388_napp1451_ips12_max_app34
152.0,2146.0,11338.0,13.0,8.0,14.0,20.0,3.0,5.28331780055918,9192.0,5.0,heatmap_np152_npos2146_napp11338_ips13_max_app8
128.0,9853.0,7291.0,6.0,58.0,76.0,20.0,3.0,0.7399776717750939,0.0,40.0,heatmap_np128_npos9853_napp7291_ips6_max_app58
673.0,2305.0,14823.0,19.0,26.0,3.0,20.0,3.0,6.430802603036876,12518.0,23.0,heatmap_np673_npos2305_napp14823_ips19_max_app26
581.0,7246.0,2788.0,9.0,15.0,12.0,20.0,3.0,0.38476400772840186,0.0,12.0,heatmap_np581_npos7246_napp2788_ips9_max_app15
233.0,4990.0,10286.0,16.0,46.0,21.0,20.0,3.0,2.061322645290581,5296.0,40.0,heatmap_np233_npos4990_napp10286_ips16_max_app46
314.0,5814.0,16872.0,14.0,38.0,18.0,20.0,3.0,2.9019607843137254,11058.0,35.0,heatmap_np314_npos5814_napp16872_ips14_max_app38
461.0,3221.0,6389.0,11.0,7.0,6.0,20.0,3.0,1.9835454827693264,3168.0,4.0,heatmap_np461_npos3221_napp6389_ips11_max_app7
789.0,8202.0,12312.0,17.0,19.0,10.0,20.0,3.0,1.501097293343087,4110.0,16.0,heatmap_np789_npos8202_napp12312_ips17_max_app19
72.0,6678.0,12999.0,12.0,30.0,92.0,20.0,3.0,1.9465408805031446,6321.0,27.0,heatmap_np72_npos6678_napp12999_ips12_max_app30
717.0,4231.0,970.0,13.0,54.0,5.0,20.0,3.0,0.22926022216969982,0.0,40.0,heatmap_np717_npos4231_napp970_ips13_max_app54
438.0,9358.0,17449.0,7.0,43.0,21.0,20.0,3.0,1.8646078221842275,8091.0,40.0,heatmap_np438_npos9358_napp17449_ips7_max_app43
388.0,1629.0,5456.0,18.0,17.0,4.0,20.0,3.0,3.349294045426642,3827.0,14.0,heatmap_np388_npos1629_napp5456_ips18_max_app17
259.0,7594.0,3435.0,20.0,10.0,29.0,20.0,3.0,0.4523307874637872,0.0,7.0,heatmap_np259_npos7594_napp3435_ips20_max_app10
646.0,5280.0,7908.0,15.0,47.0,8.0,20.0,3.0,1.4977272727272728,2628.0,40.0,heatmap_np646_npos5280_napp7908_ips15_max_app47
203.0,2585.0,13860.0,10.0,23.0,12.0,20.0,3.0,5.361702127659575,11275.0,20.0,heatmap_np203_npos2585_napp13860_ips10_max_app23
194.0,7926.0,10966.0,8.0,37.0,40.0,20.0,3.0,1.3835478173101186,3040.0,34.0,heatmap_np194_npos7926_napp10966_ips8_max_app37
521.0,5611.0,15416.0,11.0,22.0,10.0,20.0,3.0,2.747460345749421,9805.0,19.0,heatmap_np521_npos5611_napp15416_ips11_max_app22
275.0,2876.0,7778.0,14.0,52.0,10.0,20.0,3.0,2.7044506258692627,4902.0,40.0,heatmap_np275_npos2876_napp7778_ips14_max_app52
402.0,6345.0,1403.0,16.0,59.0,15.0,20.0,3.0,0.2211189913317573,0.0,40.0,heatmap_np402_npos6345_napp1403_ips16_max_app59
453.0,3937.0,11746.0,9.0,28.0,8.0,20.0,3.0,2.983489966979934,7809.0,25.0,heatmap_np453_npos3937_napp11746_ips9_max_app28
707.0,9026.0,5875.0,19.0,12.0,12.0,20.0,3.0,0.6508974074894749,0.0,9.0,heatmap_np707_npos9026_napp5875_ips19_max_app12
63.0,1334.0,16182.0,6.0,45.0,21.0,20.0,3.0,12.130434782608695,14848.0,40.0,heatmap_np63_npos1334_napp16182_ips6_max_app45
40.0,6106.0,4837.0,10.0,9.0,152.0,20.0,3.0,0.7921716344579103,0.0,6.0,heatmap_np40_npos6106_napp4837_ips10_max_app9
780.0,3552.0,17005.0,15.0,33.0,4.0,20.0,3.0,4.787443693693693,13453.0,30.0,heatmap_np780_npos3552_napp17005_ips15_max_app33
477.0,8494.0,333.0,5.0,50.0,17.0,20.0,3.0,0.03920414410171886,0.0,40.0,heatmap_np477_npos8494_napp333_ips5_max_app50
331.0,1241.0,12468.0,20.0,24.0,3.0,20.0,3.0,10.046736502820306,11227.0,21.0,heatmap_np331_npos1241_napp12468_ips20_max_app24
247.0,9560.0,14418.0,18.0,31.0,38.0,20.0,3.0,1.5081589958158996,4858.0,28.0,heatmap_np247_npos9560_napp14418_ips18_max_app31
595.0,1971.0,8571.0,7.0,56.0,3.0,20.0,3.0,4.348554033485541,6600.0,40.0,heatmap_np595_npos1971_napp8571_ips7_max_app56
664.0,6952.0,9858.0,13.0,40.0,10.0,20.0,3.0,1.4180092059838896,2906.0,37.0,heatmap_np664_npos6952_napp9858_ips13_max_app40
118.0,4657.0,4045.0,12.0,16.0,39.0,20.0,3.0,0.868584925917973,0.0,13.0,heatmap_np118_npos4657_napp4045_ips12_max_app16
144.0,7409.0,17997.0,19.0,51.0,51.0,20.0,3.0,2.429072749358888,10588.0,40.0,heatmap_np144_npos7409_napp17997_ips19_max_app51
689.0,4825.0,5267.0,6.0,20.0,7.0,20.0,3.0,1.0916062176165804,442.0,17.0,heatmap_np689_npos4825_napp5267_ips6_max_app20
571.0,9718.0,13442.0,16.0,6.0,17.0,20.0,3.0,1.3832064210742951,3724.0,4.0,heatmap_np571_npos9718_napp13442_ips16_max_app6
224.0,2437.0,746.0,9.0,39.0,10.0,20.0,3.0,0.30611407468198604,0.0,36.0,heatmap_np224_npos2437_napp746_ips9_max_app39
355.0,8325.0,8422.0,11.0,46.0,23.0,20.0,3.0,1.0116516516516516,97.0,40.0,heatmap_np355_npos8325_napp8422_ips11_max_app46
501.0,786.0,13706.0,14.0,14.0,1.0,20.0,3.0,17.43765903307888,12920.0,11.0,heatmap_np501_npos786_napp13706_ips14_max_app14
755.0,5640.0,3913.0,8.0,26.0,7.0,20.0,3.0,0.6937943262411348,0.0,23.0,heatmap_np755_npos5640_napp3913_ips8_max_app26
88.0,9199.0,2318.0,13.0,23.0,104.0,20.0,3.0,0.25198391129470593,0.0,20.0,heatmap_np88_npos9199_napp2318_ips13_max_app23
732.0,1786.0,10554.0,12.0,48.0,2.0,20.0,3.0,5.909294512877939,8768.0,40.0,heatmap_np732_npos1786_napp10554_ips12_max_app48
429.0,6806.0,6786.0,18.0,35.0,15.0,20.0,3.0,0.9970614163972965,0.0,32.0,heatmap_np429_npos6806_napp6786_ips18_max_app35
378.0,4100.0,14986.0,7.0,11.0,10.0,20.0,3.0,3.6551219512195123,10886.0,8.0,heatmap_np378_npos4100_napp14986_ips7_max_app11
299.0,5160.0,11877.0,5.0,18.0,17.0,20.0,3.0,2.3017441860465118,6717.0,15.0,heatmap_np299_npos5160_napp11877_ips5_max_app18
545.0,2702.0,2096.0,20.0,42.0,4.0,20.0,3.0,0.7757216876387861,0.0,39.0,heatmap_np545_npos2702_napp2096_ips20_max_app42
612.0,7762.0,16332.0,10.0,55.0,12.0,20.0,3.0,2.1040968822468438,8570.0,40.0,heatmap_np612_npos7762_napp16332_ips10_max_app55
161.0,8944.0,16001.0,12.0,5.0,55.0,20.0,3.0,1.789020572450805,7057.0,4.0,heatmap_np161_npos8944_napp16001_ips12_max_app5
607.0,1341.0,6114.0,13.0,38.0,2.0,20.0,3.0,4.559284116331096,4773.0,35.0,heatmap_np607_npos1341_napp6114_ips13_max_app38
552.0,6322.0,11497.0,7.0,52.0,11.0,20.0,3.0,1.8185700727617842,5175.0,40.0,heatmap_np552_npos6322_napp11497_ips7_max_app52
304.0,4040.0,1576.0,18.0,21.0,13.0,20.0,3.0,0.3900990099009901,0.0,18.0,heatmap_np304_npos4040_napp1576_ips18_max_app21
373.0,5490.0,7600.0,20.0,29.0,14.0,20.0,3.0,1.384335154826958,2110.0,26.0,heatmap_np373_npos5490_napp7600_ips20_max_app29
421.0,2921.0,15660.0,5.0,60.0,6.0,20.0,3.0,5.361177678877097,12739.0,40.0,heatmap_np421_npos2921_napp15660_ips5_max_app60
737.0,7863.0,3041.0,15.0,44.0,10.0,20.0,3.0,0.3867480605366908,0.0,40.0,heatmap_np737_npos7863_napp3041_ips15_max_app44
96.0,626.0,11135.0,10.0,12.0,6.0,20.0,3.0,17.787539936102238,10509.0,9.0,heatmap_np96_npos626_napp11135_ips10_max_app12
762.0,4575.0,9680.0,19.0,10.0,6.0,20.0,3.0,2.115846994535519,5105.0,7.0,heatmap_np762_npos4575_napp9680_ips19_max_app10
497.0,9663.0,8739.0,9.0,24.0,19.0,20.0,3.0,0.9043775225085378,0.0,21.0,heatmap_np497_npos9663_napp8739_ips9_max_app24
347.0,1948.0,14166.0,16.0,50.0,5.0,20.0,3.0,7.272073921971253,12218.0,40.0,heatmap_np347_npos1948_napp14166_ips16_max_app50
231.0,8539.0,12707.0,14.0,57.0,36.0,20.0,3.0,1.4881133622204006,4168.0,40.0,heatmap_np231_npos8539_napp12707_ips14_max_app57
576.0,1121.0,152.0,11.0,31.0,1.0,20.0,3.0,0.13559322033898305,0.0,28.0,heatmap_np576_npos1121_napp152_ips11_max_app31
681.0,6249.0,17179.0,17.0,16.0,9.0,20.0,3.0,2.749079852776444,10930.0,13.0,heatmap_np681_npos6249_napp17179_ips17_max_app16
139.0,3489.0,4588.0,8.0,40.0,25.0,20.0,3.0,1.3149899684723416,1099.0,37.0,heatmap_np139_npos3489_napp4588_ips8_max_app40
113.0,5773.0,9548.0,15.0,20.0,51.0,20.0,3.0,1.6539061146717478,3775.0,17.0,heatmap_np113_npos5773_napp9548_ips15_max_app20
656.0,3341.0,3596.0,10.0,50.0,5.0,20.0,3.0,1.0763244537563603,255.0,40.0,heatmap_np656_npos3341_napp3596_ips10_max_app50
600.0,8400.0,14016.0,20.0,39.0,14.0,20.0,3.0,1.6685714285714286,5616.0,36.0,heatmap_np600_npos8400_napp14016_ips20_max_app39
255.0,635.0,8028.0,5.0,7.0,2.0,20.0,3.0,12.64251968503937,7393.0,4.0,heatmap_np255_npos635_napp8028_ips5_max_app7
323.0,9812.0,1126.0,7.0,13.0,30.0,20.0,3.0,0.11475743986954749,0.0,10.0,heatmap_np323_npos9812_napp1126_ips7_max_app13
473.0,2423.0,13119.0,18.0,46.0,5.0,20.0,3.0,5.414362360709863,10696.0,40.0,heatmap_np473_npos2423_napp13119_ips18_max_app46
788.0,7444.0,5581.0,12.0,58.0,9.0,20.0,3.0,0.7497313272434175,0.0,40.0,heatmap_np788_npos7444_napp5581_ips12_max_app58
45.0,4714.0,17610.0,13.0,27.0,104.0,20.0,3.0,3.735680950360628,12896.0,24.0,heatmap_np45_npos4714_napp17610_ips13_max_app27
70.0,7710.0,6263.0,17.0,48.0,110.0,20.0,3.0,0.8123216601815824,0.0,40.0,heatmap_np70_npos7710_napp6263_ips17_max_app48
445.0,5010.0,1708.0,14.0,11.0,11.0,20.0,3.0,0.3409181636726547,0.0,8.0,heatmap_np445_npos5010_napp1708_ips14_max_app11
398.0,2777.0,12191.0,11.0,35.0,6.0,20.0,3.0,4.389989196975153,9414.0,32.0,heatmap_np398_npos2777_napp12191_ips11_max_app35
280.0,6792.0,14668.0,9.0,42.0,24.0,20.0,3.0,2.159599528857479,7876.0,39.0,heatmap_np280_npos6792_napp14668_ips9_max_app42
528.0,4194.0,7170.0,16.0,18.0,7.0,20.0,3.0,1.709585121602289,2976.0,15.0,heatmap_np528_npos4194_napp7170_ips16_max_app18
633.0,9088.0,10160.0,6.0,30.0,14.0,20.0,3.0,1.1179577464788732,1072.0,27.0,heatmap_np633_npos9088_napp10160_ips6_max_app30
187.0,1821.0,2628.0,19.0,55.0,9.0,20.0,3.0,1.443163097199341,807.0,40.0,heatmap_np187_npos1821_napp2628_ips19_max_app55
195.0,6459.0,8726.0,13.0,12.0,33.0,20.0,3.0,1.3509831243226507,2267.0,9.0,heatmap_np195_npos6459_napp8726_ips13_max_app12
642.0,3901.0,14539.0,12.0,43.0,6.0,20.0,3.0,3.72699307869777,10638.0,40.0,heatmap_np642_npos3901_napp14539_ips12_max_app43
512.0,8754.0,4171.0,18.0,60.0,17.0,20.0,3.0,0.4764679003883939,0.0,40.0,heatmap_np512_npos8754_napp4171_ips18_max_app60
264.0,1528.0,10018.0,7.0,28.0,5.0,20.0,3.0,6.556282722513089,8490.0,25.0,heatmap_np264_npos1528_napp10018_ips7_max_app28
383.0,8040.0,17131.0,5.0,20.0,20.0,20.0,3.0,2.130721393034826,9091.0,17.0,heatmap_np383_npos8040_napp17131_ips5_max_app20
431.0,447.0,4997.0,20.0,53.0,1.0,20.0,3.0,11.17897091722595,4550.0,40.0,heatmap_np431_npos447_napp4997_ips20_max_app53
722.0,5340.0,12623.0,10.0,37.0,7.0,20.0,3.0,2.363857677902622,7283.0,34.0,heatmap_np722_npos5340_napp12623_ips10_max_app37
80.0,3069.0,455.0,15.0,6.0,38.0,20.0,3.0,0.14825676115998696,0.0,4.0,heatmap_np80_npos3069_napp455_ips15_max_app6
53.0,9518.0,11589.0,19.0,41.0,179.0,20.0,3.0,1.2175877285143937,2071.0,38.0,heatmap_np53_npos9518_napp11589_ips19_max_app41
796.0,2091.0,1282.0,6.0,15.0,2.0,20.0,3.0,0.6131037780966045,0.0,12.0,heatmap_np796_npos2091_napp1282_ips6_max_app15
457.0,7149.0,16058.0,16.0,32.0,15.0,20.0,3.0,2.2461882780808504,8909.0,29.0,heatmap_np457_npos7149_napp16058_ips16_max_app32
307.0,4381.0,5715.0,9.0,56.0,14.0,20.0,3.0,1.3044966902533668,1334.0,40.0,heatmap_np307_npos4381_napp5715_ips9_max_app56
241.0,6064.0,3168.0,11.0,49.0,25.0,20.0,3.0,0.5224274406332454,0.0,40.0,heatmap_np241_npos6064_napp3168_ips11_max_app49
585.0,3672.0,10806.0,14.0,25.0,6.0,20.0,3.0,2.94281045751634,7134.0,22.0,heatmap_np585_npos3672_napp10806_ips14_max_app25
666.0,8691.0,7622.0,8.0,8.0,13.0,20.0,3.0,0.8769991945690945,0.0,5.0,heatmap_np666_npos8691_napp7622_ips8_max_app8
124.0,967.0,15296.0,17.0,34.0,7.0,20.0,3.0,15.81799379524302,14329.0,31.0,heatmap_np124_npos967_napp15296_ips17_max_app34
147.0,8206.0,2257.0,10.0,26.0,55.0,20.0,3.0,0.2750426517182549,0.0,23.0,heatmap_np147_npos8206_napp2257_ips10_max_app26
690.0,828.0,12002.0,15.0,59.0,1.0,20.0,3.0,14.495169082125605,11174.0,40.0,heatmap_np690_npos828_napp12002_ips15_max_app59
560.0,5915.0,6706.0,5.0,45.0,10.0,20.0,3.0,1.1337278106508877,791.0,40.0,heatmap_np560_npos5915_napp6706_ips5_max_app45
215.0,3196.0,16488.0,20.0,14.0,14.0,20.0,3.0,5.158948685857322,13292.0,11.0,heatmap_np215_npos3196_napp16488_ips20_max_app14
332.0,7288.0,10674.0,18.0,8.0,21.0,20.0,3.0,1.4645993413830956,3386.0,5.0,heatmap_np332_npos7288_napp10674_ips18_max_app8
482.0,4867.0,2474.0,7.0,38.0,10.0,20.0,3.0,0.5083213478528867,0.0,35.0,heatmap_np482_npos4867_napp2474_ips7_max_app38
772.0,9994.0,15147.0,13.0,51.0,12.0,20.0,3.0,1.5156093656193717,5153.0,40.0,heatmap_np772_npos9994_napp15147_ips13_max_app51
29.0,2240.0,6911.0,12.0,19.0,77.0,20.0,3.0,3.085267857142857,4671.0,16.0,heatmap_np29_npos2240_napp6911_ips12_max_app19
104.0,5195.0,13547.0,8.0,54.0,49.0,20.0,3.0,2.607699711260828,8352.0,40.0,heatmap_np104_npos5195_napp13547_ips8_max_app54
745.0,2589.0,8296.0,17.0,30.0,3.0,20.0,3.0,3.204325994592507,5707.0,27.0,heatmap_np745_npos2589_napp8296_ips17_max_app30
405.0,7569.0,9043.0,11.0,17.0,18.0,20.0,3.0,1.1947417096049677,1474.0,14.0,heatmap_np405_npos7569_napp9043_ips11_max_app17
289.0,9235.0,5146.0,16.0,36.0,31.0,20.0,3.0,0.557227937195452,0.0,33.0,heatmap_np289_npos9235_napp5146_ips16_max_app36
538.0,1671.0,17842.0,9.0,10.0,3.0,20.0,3.0,10.677438659485338,16171.0,7.0,heatmap_np538_npos1671_napp17842_ips9_max_app10
618.0,6612.0,586.0,19.0,23.0,10.0,20.0,3.0,0.08862673926194797,0.0,20.0,heatmap_np618_npos6612_napp586_ips19_max_app23
171.0,4372.0,13317.0,6.0,47.0,25.0,20.0,3.0,3.045974382433669,8945.0,40.0,heatmap_np171_npos4372_napp13317_ips6_max_app47
171.0,9246.0,1602.0,8.0,56.0,54.0,20.0,3.0,0.17326411421155094,0.0,40.0,heatmap_np171_npos9246_napp1602_ips8_max_app56
617.0,1663.0,11522.0,17.0,31.0,2.0,20.0,3.0,6.928442573662057,9859.0,28.0,heatmap_np617_npos1663_napp11522_ips17_max_app31
537.0,6643.0,6089.0,11.0,17.0,12.0,20.0,3.0,0.9166039440012043,0.0,14.0,heatmap_np537_npos6643_napp6089_ips11_max_app17
288.0,4344.0,15976.0,14.0,40.0,15.0,20.0,3.0,3.677716390423573,11632.0,37.0,heatmap_np288_npos4344_napp15976_ips14_max_app40
358.0,5167.0,11182.0,16.0,33.0,14.0,20.0,3.0,2.1641184439713568,6015.0,30.0,heatmap_np358_npos5167_napp11182_ips16_max_app33
406.0,2619.0,3088.0,9.0,9.0,6.0,20.0,3.0,1.1790759831996946,469.0,6.0,heatmap_np406_npos2619_napp3088_ips9_max_app9
746.0,7560.0,15613.0,19.0,25.0,10.0,20.0,3.0,2.0652116402116403,8053.0,22.0,heatmap_np746_npos7560_napp15613_ips19_max_app25
105.0,304.0,7553.0,6.0,50.0,2.0,20.0,3.0,24.845394736842106,7249.0,40.0,heatmap_np105_npos304_napp7553_ips6_max_app50
29.0,7280.0,14193.0,10.0,28.0,251.0,20.0,3.0,1.949587912087912,6913.0,25.0,heatmap_np29_npos7280_napp14193_ips10_max_app28
772.0,4878.0,8767.0,15.0,59.0,6.0,20.0,3.0,1.7972529725297253,3889.0,40.0,heatmap_np772_npos4878_napp8767_ips15_max_app59
481.0,9966.0,9652.0,5.0,44.0,20.0,20.0,3.0,0.968492875777644,0.0,40.0,heatmap_np481_npos9966_napp9652_ips5_max_app44
331.0,2270.0,4262.0,20.0,12.0,6.0,20.0,3.0,1.8775330396475771,1992.0,9.0,heatmap_np331_npos2270_napp4262_ips20_max_app12
216.0,8236.0,4629.0,18.0,5.0,38.0,20.0,3.0,0.5620446818844099,0.0,4.0,heatmap_np216_npos8236_napp4629_ips18_max_app5
561.0,799.0,17220.0,7.0,37.0,1.0,20.0,3.0,21.551939924906133,16421.0,34.0,heatmap_np561_npos799_napp17220_ips7_max_app37
690.0,5926.0,112.0,13.0,52.0,8.0,20.0,3.0,0.01889976375295309,0.0,40.0,heatmap_np690_npos5926_napp112_ips13_max_app52
148.0,3187.0,12666.0,12.0,22.0,21.0,20.0,3.0,3.9742704737998116,9479.0,19.0,heatmap_np148_npos3187_napp12666_ips12_max_app22
122.0,6095.0,8073.0,19.0,42.0,49.0,20.0,3.0,1.3245283018867924,1978.0,39.0,heatmap_np122_npos6095_napp8073_ips19_max_app42
665.0,3643.0,14061.0,6.0,18.0,5.0,20.0,3.0,3.859730990941532,10418.0,15.0,heatmap_np665_npos3643_napp14061_ips6_max_app18
585.0,8702.0,3551.0,16.0,29.0,14.0,20.0,3.0,0.4080671110089635,0.0,26.0,heatmap_np585_npos8702_napp3551_ips16_max_app29
240.0,958.0,9503.0,9.0,54.0,3.0,20.0,3.0,9.919624217118997,8545.0,40.0,heatmap_np240_npos958_napp9503_ips9_max_app54
307.0,9509.0,17633.0,11.0,48.0,30.0,20.0,3.0,1.8543485119360605,8124.0,40.0,heatmap_np307_npos9509_napp17633_ips11_max_app48
457.0,2102.0,5604.0,14.0,23.0,4.0,20.0,3.0,2.666032350142721,3502.0,20.0,heatmap_np457_npos2102_napp5604_ips14_max_app23
797.0,7122.0,13096.0,8.0,11.0,8.0,20.0,3.0,1.8388093232238136,5974.0,8.0,heatmap_np797_npos7122_napp13096_ips8_max_app11
54.0,4412.0,1103.0,17.0,34.0,81.0,20.0,3.0,0.25,0.0,31.0,heatmap_np54_npos4412_napp1103_ips17_max_app34
79.0,8011.0,12234.0,13.0,14.0,101.0,20.0,3.0,1.5271501685182873,4223.0,11.0,heatmap_np79_npos8011_napp12234_ips13_max_app14
430.0,5331.0,16669.0,18.0,57.0,12.0,20.0,3.0,3.1268054773963607,11338.0,40.0,heatmap_np430_npos5331_napp16669_ips18_max_app57
382.0,3080.0,6220.0,7.0,27.0,8.0,20.0,3.0,2.0194805194805197,3140.0,24.0,heatmap_np382_npos3080_napp6220_ips7_max_app27
264.0,6470.0,2657.0,5.0,20.0,24.0,20.0,3.0,0.4106646058732612,0.0,17.0,heatmap_np264_npos6470_napp2657_ips5_max_app20
512.0,3892.0,10190.0,20.0,51.0,7.0,20.0,3.0,2.618191161356629,6298.0,40.0,heatmap_np512_npos3892_napp10190_ips20_max_app51
643.0,8785.0,7140.0,10.0,39.0,13.0,20.0,3.0,0.8127490039840638,0.0,36.0,heatmap_np643_npos8785_napp7140_ips10_max_app39
196.0,1500.0,14639.0,15.0,7.0,7.0,20.0,3.0,9.759333333333334,13139.0,4.0,heatmap_np196_npos1500_napp14639_ips15_max_app7
186.0,6762.0,10060.0,17.0,49.0,36.0,20.0,3.0,1.4877255249926058,3298.0,40.0,heatmap_np186_npos6762_napp10060_ips17_max_app49
633.0,4223.0,4214.0,8.0,25.0,6.0,20.0,3.0,0.9978688136395927,0.0,22.0,heatmap_np633_npos4223_napp4214_ips8_max_app25
527.0,9077.0,14496.0,14.0,8.0,17.0,20.0,3.0,1.5970034152252948,5419.0,5.0,heatmap_np527_npos9077_napp14496_ips14_max_app8
279.0,1829.0,8683.0,11.0,33.0,6.0,20.0,3.0,4.747402952433023,6854.0,30.0,heatmap_np279_npos1829_napp8683_ips11_max_app33
398.0,7718.0,485.0,9.0,41.0,19.0,20.0,3.0,0.06284011401917595,0.0,38.0,heatmap_np398_npos7718_napp485_ips9_max_app41
712.0,5037.0,4967.0,6.0,32.0,7.0,20.0,3.0,0.9861028389914632,0.0,29.0,heatmap_np712_npos5037_napp4967_ips6_max_app32
71.0,2747.0,17101.0,19.0,55.0,38.0,20.0,3.0,6.22533673097925,14354.0,40.0,heatmap_np71_npos2747_napp17101_ips19_max_app55
44.0,9841.0,5760.0,15.0,21.0,223.0,20.0,3.0,0.5853063713037293,0.0,18.0,heatmap_np44_npos9841_napp5760_ips15_max_app21
787.0,2393.0,16103.0,10.0,53.0,3.0,20.0,3.0,6.729210196406185,13710.0,40.0,heatmap_np787_npos2393_napp16103_ips10_max_app53
472.0,7452.0,1237.0,20.0,36.0,15.0,20.0,3.0,0.1659957058507783,0.0,33.0,heatmap_np472_npos7452_napp1237_ips20_max_app36
322.0,4703.0,11544.0,5.0,6.0,14.0,20.0,3.0,2.4546034446098237,6841.0,4.0,heatmap_np322_npos4703_napp11544_ips5_max_app6
256.0,5762.0,15319.0,7.0,13.0,22.0,20.0,3.0,2.6586254772648386,9557.0,10.0,heatmap_np256_npos5762_napp15319_ips7_max_app13
601.0,3349.0,7645.0,18.0,44.0,5.0,20.0,3.0,2.282770976410869,4296.0,40.0,heatmap_np601_npos3349_napp7645_ips18_max_app44
656.0,8370.0,10783.0,12.0,60.0,12.0,20.0,3.0,1.2882915173237754,2413.0,40.0,heatmap_np656_npos8370_napp10783_ips12_max_app60
114.0,663.0,3145.0,13.0,28.0,5.0,20.0,3.0,4.743589743589744,2482.0,25.0,heatmap_np114_npos663_napp3145_ips13_max_app28
138.0,8528.0,16515.0,6.0,35.0,61.0,20.0,3.0,1.9365619136960601,7987.0,32.0,heatmap_np138_npos8528_napp16515_ips6_max_app35
680.0,1129.0,6734.0,19.0,10.0,1.0,20.0,3.0,5.964570416297608,5605.0,7.0,heatmap_np680_npos1129_napp6734_ips19_max_app10
576.0,6218.0,11975.0,9.0,24.0,10.0,20.0,3.0,1.9258604052750081,5757.0,21.0,heatmap_np576_npos6218_napp11975_ips9_max_app24
231.0,3517.0,2230.0,16.0,47.0,15.0,20.0,3.0,0.6340631219789593,0.0,40.0,heatmap_np231_npos3517_napp2230_ips16_max_app47
347.0,6987.0,6952.0,14.0,54.0,20.0,20.0,3.0,0.9949906970087306,0.0,40.0,heatmap_np347_npos6987_napp6952_ips14_max_app54
497.0,4544.0,15188.0,11.0,30.0,9.0,20.0,3.0,3.3424295774647885,10644.0,27.0,heatmap_np497_npos4544_napp15188_ips11_max_app30
763.0,9672.0,2434.0,17.0,17.0,12.0,20.0,3.0,0.25165425971877586,0.0,14.0,heatmap_np763_npos9672_napp2434_ips17_max_app17
95.0,5499.0,3784.0,12.0,7.0,57.0,20.0,3.0,0.6881251136570286,0.0,4.0,heatmap_np95_npos5499_napp3784_ips12_max_app7
736.0,2910.0,9068.0,13.0,38.0,3.0,20.0,3.0,3.116151202749141,6158.0,35.0,heatmap_np736_npos2910_napp9068_ips13_max_app38
421.0,7891.0,8270.0,7.0,51.0,18.0,20.0,3.0,1.0480294005829427,379.0,40.0,heatmap_np421_npos7891_napp8270_ips7_max_app51
373.0,595.0,13521.0,18.0,19.0,1.0,20.0,3.0,22.72436974789916,12926.0,16.0,heatmap_np373_npos595_napp13521_ips18_max_app19
304.0,8913.0,13364.0,20.0,26.0,29.0,20.0,3.0,1.4993829238191405,4451.0,23.0,heatmap_np304_npos8913_napp13364_ips20_max_app26
553.0,1369.0,634.0,5.0,58.0,2.0,20.0,3.0,0.4631117604090577,0.0,40.0,heatmap_np553_npos1369_napp634_ips5_max_app58
